Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
31,08-06-2012,1443285.79,0,79.47,3.452,221.3877467,6.891
16,10-06-2011,600952.06,0,55.78,3.735,192.8470612,6.339
19,26-02-2010,1373270.06,0,30.33,2.91,131.686,8.35
2,04-03-2011,1981607.78,0,57.77,3.288,213.4775305,8.028
38,19-10-2012,428806.46,0,68.66,4.449,131.1499677,10.199
28,19-10-2012,1143724.48,0,68.66,4.449,131.1499677,10.199
19,04-05-2012,1405007.44,0,50.76,4.124,138.0332,8.15
20,23-07-2010,1900535.9,0,77.75,2.771,204.4812188,7.527
19,29-04-2011,1297237.7,0,54.23,4.117,134.4357333,7.658
31,20-08-2010,1376571.21,0,89.58,2.664,211.2596586,8.099
24,06-08-2010,1442819.28,0,74.54,2.942,132.6141935,8.117
14,23-07-2010,2044155.39,0,81.46,2.771,182.3509895,8.743
33,07-05-2010,326870.13,0,75.4,3.127,126.2898,9.849
37,29-06-2012,508309.81,0,86.68,3.286,220.5278796,6.989
41,02-09-2011,1283849.38,0,70.37,3.511,194.5092113,6.901
32,29-10-2010,1115138.51,0,45.45,2.748,190.951728,9.137
45,23-04-2010,749779.1,0,53.47,2.902,181.6772564,8.899
14,07-05-2010,2370116.52,0,70.75,2.966,181.6468154,8.899
20,15-06-2012,2165160.29,0,71.51,3.62,214.5653243,7.139
23,15-04-2011,1263680.51,0,45.51,3.823,134.2784667,4.781
31,10-08-2012,1386472.59,0,89.57,3.494,221.5954138,6.565
18,02-12-2011,1188047.61,0,46.25,3.501,136.4909333,8.471
40,01-06-2012,1037464.27,0,64.75,3.798,138.1138065,4.125
10,19-11-2010,1949177.13,0,58.83,3.047,126.6072,9.003
22,03-08-2012,1007257.83,0,72.99,3.698,142.1916279,7.753
8,24-02-2012,928537.54,0,46.33,3.555,224.1809207,5.825
21,04-06-2010,806012.48,0,82.68,2.705,210.833616,8.2
45,08-06-2012,795133.0,0,64.3,3.689,191.0155329,8.567
42,02-03-2012,585895.34,0,57.62,3.882,130.6457931,7.545
21,09-07-2010,714677.47,0,81.67,2.642,210.7657317,8.099
23,22-06-2012,1522042.57,0,71.82,3.629,138.1629,4.125
10,05-10-2012,1758971.38,0,80.88,4.132,131.0756667,6.943
9,06-01-2012,519585.67,0,47.54,3.157,223.4332408,5.667
24,09-03-2012,1325835.7,0,41.5,4.021,137.5066897,8.659
1,22-04-2011,1564819.81,0,72.99,3.807,215.4599053,7.682
14,23-04-2010,2138144.91,0,53.47,2.902,181.6772564,8.899
17,23-03-2012,851762.28,0,40.69,3.671,130.8966452,6.403
12,09-12-2011,1189646.45,0,42.17,3.644,129.8555333,12.89
28,01-04-2011,1336838.41,0,63.63,3.772,128.7199355,13.736
36,12-02-2010,469563.7,1,46.11,2.539,209.9970208,8.554
38,07-10-2011,449516.29,0,70.44,3.827,129.6938,12.89
39,30-12-2011,1537139.56,1,47.6,3.129,218.2302364,7.716
9,17-06-2011,558671.14,0,89.15,3.637,218.5877333,6.38
43,04-03-2011,616345.25,0,60.26,3.288,205.7148214,10.398
24,04-05-2012,1306551.71,0,52.14,4.124,138.0332,8.983
1,15-07-2011,1455119.97,0,88.54,3.575,215.3611087,7.962
11,18-03-2011,1391813.69,0,70.17,3.488,217.7235226,7.551
43,19-02-2010,658997.55,0,48.77,2.514,203.2479796,9.521
29,25-06-2010,585548.79,0,74.37,2.81,132.4976,10.16
35,04-06-2010,1282378.71,0,74.29,2.847,136.2181682,9.051
1,07-09-2012,1661767.33,1,83.96,3.73,222.4390153,6.908
7,02-07-2010,575570.77,0,61.31,2.728,189.4882603,9.017
31,13-08-2010,1327719.34,0,89.65,2.692,211.2951413,8.099
4,06-07-2012,2224499.28,0,80.37,3.187,130.7196333,4.077
10,10-06-2011,1740063.1,0,84.57,3.981,129.0357097,8.494
40,09-09-2011,1021391.99,1,64.83,3.809,136.2745806,4.584
29,22-07-2011,507335.75,0,77.79,3.882,135.8738387,9.863
44,05-08-2011,298080.45,0,75.56,3.595,129.1846452,6.56
30,27-05-2011,429305.82,0,76.86,3.786,215.1544822,7.931
13,10-09-2010,1772143.94,1,65.74,2.87,126.1145806,7.951
17,22-06-2012,981210.57,0,62.9,3.737,130.7929,6.235
25,26-08-2011,726422.55,0,66.8,3.704,208.902476,7.274
33,01-06-2012,261131.09,0,83.57,4.277,130.9592258,7.396
24,30-09-2011,1246242.61,0,68.0,3.858,136.4195,8.358
41,30-03-2012,1239423.19,0,51.56,3.75,197.4133259,6.589
13,30-04-2010,1785823.37,0,48.33,2.941,126.3805667,8.107
45,05-02-2010,890689.51,0,27.31,2.784,181.8711898,8.992
33,18-06-2010,272399.08,0,87.69,2.935,126.114,9.849
14,05-02-2010,2623469.95,0,27.31,2.784,181.8711898,8.992
7,29-10-2010,465493.15,0,34.78,2.748,190.951728,9.137
29,10-06-2011,558431.44,0,69.53,3.924,134.9425484,9.966
20,23-04-2010,1878862.42,0,50.65,2.902,203.6905586,7.856
9,20-08-2010,499325.38,0,86.3,2.664,215.1619646,6.442
5,19-11-2010,297384.81,0,52.52,2.771,212.445487,6.768
23,26-03-2010,1310701.8,0,38.59,2.831,131.863129,5.892
31,01-04-2011,1344890.73,0,56.36,3.524,214.4886908,7.931
8,16-07-2010,848630.57,0,77.49,2.623,214.4640599,6.315
33,27-01-2012,236920.49,0,56.33,3.675,130.3144516,7.603
10,31-08-2012,1650285.54,0,86.97,3.886,130.8853548,7.17
6,19-03-2010,1693058.91,0,56.55,2.72,212.7351935,7.259
19,27-08-2010,1557888.16,0,66.4,2.885,132.6932258,8.099
3,21-01-2011,350876.7,0,50.74,3.016,215.1268275,7.551
37,04-05-2012,535311.64,0,77.17,3.749,220.3545033,6.989
22,15-07-2011,961953.57,0,75.2,3.827,139.7006325,8.023
5,05-10-2012,343048.29,0,71.17,3.617,223.7744444,5.422
29,28-01-2011,410426.97,0,20.61,3.243,133.1059677,10.256
17,27-07-2012,907493.24,0,74.2,3.537,130.7195806,5.936
13,02-07-2010,2018314.71,0,78.82,2.814,126.1392,7.951
10,22-04-2011,2004831.14,0,75.93,3.917,128.9553,8.494
24,04-06-2010,1566668.91,0,71.99,3.006,132.3648387,8.211
34,09-04-2010,950684.2,0,51.26,2.773,126.6019032,9.593
2,12-11-2010,1916812.74,0,59.69,2.728,211.6608975,8.163
9,23-07-2010,462676.5,0,84.49,2.608,214.7865779,6.442
13,16-04-2010,1819660.44,0,50.39,2.915,126.5621,8.107
22,29-07-2011,944958.69,0,75.32,3.898,139.8933099,8.023
27,17-06-2011,1814740.09,0,67.03,3.989,139.0028333,7.725
7,17-12-2010,716388.81,0,20.74,2.778,191.0303376,9.137
35,08-04-2011,813352.41,0,46.87,3.72,138.0638929,8.512
30,29-06-2012,423192.4,0,88.05,3.286,221.4813343,6.891
44,24-06-2011,296765.59,0,66.38,3.668,129.0663,6.906
19,01-07-2011,1462731.93,0,67.64,3.916,135.4468,7.806
40,10-06-2011,984336.04,0,64.19,3.924,134.9425484,4.781
4,21-10-2011,2207742.13,0,64.79,3.361,129.7821613,5.143
3,09-04-2010,415870.28,0,68.0,2.77,213.9120595,7.343
7,30-09-2011,488880.26,0,47.34,3.538,194.8779718,8.622
31,05-02-2010,1469252.05,0,39.05,2.572,210.7526053,8.324
19,10-06-2011,1467473.63,0,68.26,4.025,134.9425484,7.658
13,01-07-2011,2048035.74,0,74.29,3.613,129.0894,6.877
6,19-10-2012,1436883.99,0,69.68,3.594,225.0501013,5.329
36,13-04-2012,339407.94,0,72.54,3.919,220.1953389,6.989
2,06-08-2010,1991909.98,0,89.53,2.627,211.1608049,8.099
37,24-06-2011,509276.22,0,83.95,3.594,213.8402689,8.3
35,01-04-2011,762620.94,0,37.27,3.638,137.9558929,8.512
30,24-06-2011,422715.74,0,85.72,3.594,214.7441108,7.931
44,28-09-2012,355307.94,0,64.8,3.821,131.043,5.407
26,06-04-2012,1116829.23,0,33.35,3.957,137.7970968,7.489
42,02-12-2011,511883.36,0,57.29,3.701,129.8459667,7.874
22,15-06-2012,1061219.19,0,66.56,3.683,142.1292548,7.671
1,06-08-2010,1605491.78,0,87.16,2.627,211.5046621,7.787
42,18-05-2012,590636.38,0,85.19,4.308,131.0983226,7.382
25,04-02-2011,639830.45,0,23.94,3.231,205.7329407,7.343
45,24-12-2010,1682862.03,0,30.59,3.141,182.54459,8.724
3,11-02-2011,430526.21,1,43.57,3.022,216.2660913,7.551
44,17-12-2010,278646.35,0,35.21,2.842,126.8794839,7.61
45,15-10-2010,715263.3,0,58.61,2.868,182.8106203,8.724
1,08-04-2011,1614259.35,0,67.84,3.622,215.0743939,7.682
26,23-07-2010,971615.62,0,65.4,2.784,132.5825806,8.445
6,11-06-2010,1685652.35,0,81.81,2.668,212.9835992,7.092
4,23-12-2011,3676388.98,0,35.92,3.103,129.9845484,5.143
13,29-04-2011,1895583.12,0,43.85,3.683,128.9998667,7.193
10,14-09-2012,1640168.99,0,78.47,3.966,130.9776667,7.17
26,24-06-2011,997474.93,0,56.94,3.851,135.2652667,7.818
43,11-06-2010,684023.95,0,88.12,2.668,203.3727673,9.593
16,26-08-2011,557312.01,0,67.51,3.485,194.3796374,6.338
17,21-10-2011,877380.22,0,47.27,3.579,129.7821613,6.617
38,12-08-2011,387844.05,0,91.04,3.701,129.2015806,13.503
17,11-03-2011,779602.36,0,32.42,3.346,128.3995,6.866
14,22-06-2012,1660228.88,0,74.22,3.564,191.0646096,8.567
39,02-07-2010,1352547.7,0,81.35,2.669,209.984205,8.36
12,23-12-2011,1617612.03,0,45.4,3.541,129.9845484,12.89
21,17-09-2010,684340.86,0,83.03,2.582,211.1806415,8.099
11,19-03-2010,1364207.0,0,61.51,2.72,214.5301219,7.368
24,22-04-2011,1372484.9,0,46.0,4.061,134.3571,8.212
44,18-05-2012,334042.43,0,65.17,3.808,131.0983226,5.621
38,22-04-2011,362952.34,0,72.12,4.134,128.9553,13.736
2,02-12-2011,1954952.0,0,48.74,3.172,218.3590319,7.441
44,28-05-2010,291891.01,0,53.11,2.908,126.1602258,7.972
41,05-10-2012,1400160.95,0,50.14,3.779,198.8221322,6.195
16,06-07-2012,641763.53,0,70.49,3.646,197.8322195,6.061
12,13-07-2012,960312.75,0,95.61,3.723,130.683,10.926
5,14-01-2011,260636.71,0,37.74,2.983,212.008514,6.634
36,28-05-2010,447050.42,0,80.87,2.716,209.6660514,8.464
35,02-12-2011,903606.03,0,50.55,3.452,140.4307857,8.745
15,24-08-2012,606210.77,0,66.98,3.997,138.2814516,8.193
24,20-04-2012,1208654.4,0,61.05,4.17,137.9230667,8.983
28,10-08-2012,1269113.41,0,95.91,3.811,130.7561613,10.926
14,04-02-2011,1995891.87,0,28.73,3.231,183.4408542,8.549
36,15-06-2012,333146.88,0,82.15,3.407,220.4494148,6.989
22,07-05-2010,1052973.28,0,63.81,2.981,135.962,8.348
2,26-03-2010,1750197.81,0,51.26,2.732,210.6766095,8.324
19,21-10-2011,1374863.1,0,52.05,3.757,136.5017742,7.866
9,17-12-2010,685243.2,0,49.7,2.869,214.9334937,6.56
11,26-11-2010,1757242.51,1,69.9,2.735,215.0614025,7.564
15,19-03-2010,593710.67,0,44.69,2.96,131.8242903,8.35
38,06-07-2012,471086.22,0,89.13,3.765,130.7196333,10.926
32,07-01-2011,1046416.17,0,23.78,2.882,191.3683815,8.818
30,25-11-2011,452163.93,1,56.43,3.236,218.1130269,7.441
45,08-04-2011,750182.71,0,48.71,3.72,185.3636656,8.521
3,08-07-2011,395146.24,0,85.38,3.48,218.6424704,7.567
32,21-09-2012,1159119.6,0,63.49,3.765,198.358523,7.872
4,07-10-2011,2166737.65,0,65.79,3.299,129.6938,5.143
4,02-07-2010,1881337.21,0,73.66,2.668,126.1392,7.372
33,14-09-2012,277417.53,0,83.4,3.966,130.9776667,7.147
38,15-06-2012,430222.07,0,85.94,4.144,130.8295333,11.627
32,07-05-2010,1133657.58,0,48.94,2.771,189.5312483,8.963
2,10-09-2010,1839128.83,1,79.09,2.565,211.1532104,8.099
9,25-06-2010,509263.28,0,85.02,2.653,214.8965756,6.384
19,25-02-2011,1296658.47,0,23.24,3.452,133.4921429,7.771
2,09-04-2010,1954689.21,0,65.41,2.77,210.2831653,8.2
13,17-02-2012,2214477.06,0,36.57,3.119,130.4546207,6.104
8,31-08-2012,976137.73,0,75.33,3.638,225.8786088,5.401
44,16-04-2010,280048.74,0,50.39,2.915,126.5621,7.972
23,19-02-2010,1319588.04,0,26.7,2.747,131.637,5.892
3,26-02-2010,407204.86,0,52.05,2.561,214.6475127,7.368
37,16-12-2011,533905.67,0,58.31,3.159,217.8781339,7.716
4,17-09-2010,1899959.61,0,64.91,2.594,126.1454667,7.372
17,19-11-2010,782252.57,0,36.31,2.842,126.6072,6.885
10,21-09-2012,1671857.57,0,81.93,4.125,131.0103333,7.17
24,06-04-2012,1524734.29,0,45.25,4.143,137.7970968,8.983
39,23-03-2012,1469593.37,0,67.91,3.787,219.9705599,7.244
20,12-03-2010,2010974.84,0,43.82,2.818,204.5250598,8.187
38,06-01-2012,478483.2,0,50.43,3.599,130.1575161,12.187
14,11-06-2010,2249570.04,0,69.71,2.809,182.4315571,8.899
9,06-07-2012,578790.36,0,84.15,3.227,225.6346256,5.277
20,27-07-2012,1911559.1,0,74.6,3.647,214.7382432,7.28
40,26-08-2011,969611.3,0,65.01,3.796,136.2136129,4.584
28,30-12-2011,1270036.53,1,44.64,3.428,130.0710323,12.89
8,20-04-2012,872288.46,0,63.59,3.877,225.1179914,5.679
40,02-12-2011,1059676.62,0,38.51,3.501,136.4909333,4.42
30,23-03-2012,430222.97,0,62.96,3.787,220.9244858,7.057
36,11-06-2010,467711.18,0,82.3,2.615,210.2135668,8.464
18,15-06-2012,1057425.83,0,66.58,3.683,138.1295333,8.304
4,05-03-2010,1971057.44,0,43.49,2.654,126.5782857,8.623
44,01-10-2010,300152.45,0,68.74,2.853,126.2346,7.61
40,29-04-2011,847246.5,0,52.68,3.988,134.4357333,4.781
17,17-08-2012,844928.17,0,70.98,3.545,130.7909677,5.936
29,11-06-2010,540716.58,0,65.01,2.83,132.4357419,10.16
16,17-08-2012,521896.6,0,62.07,3.545,198.1001057,6.061
23,07-05-2010,1365552.28,0,61.04,2.981,132.1062,5.435
15,30-12-2011,603460.79,1,31.44,3.566,136.6432581,7.866
18,03-02-2012,1049772.04,0,37.62,3.633,137.0632581,8.075
13,04-03-2011,1894960.68,0,34.23,3.23,128.26475,7.47
29,07-09-2012,540811.85,1,73.3,3.921,138.4729355,9.419
28,29-07-2011,1114530.29,0,93.29,3.805,129.1677097,13.503
7,18-02-2011,572387.47,0,17.3,3.051,191.9178331,8.818
42,05-08-2011,572603.33,0,89.8,3.803,129.1846452,8.257
14,21-10-2011,2009004.59,0,59.6,3.57,187.7846197,8.523
41,15-04-2011,1192982.07,0,39.94,3.611,192.4225954,6.934
27,08-04-2011,1689844.18,0,46.87,3.895,138.0638929,7.725
8,16-03-2012,921178.39,0,56.63,3.734,224.7657327,5.825
3,20-05-2011,364603.13,0,75.79,3.907,219.127216,7.574
22,06-07-2012,1097786.14,0,77.41,3.538,142.2234298,7.753
11,14-01-2011,1194449.78,0,45.34,2.983,214.7470729,7.551
20,23-03-2012,1992436.96,0,66.11,3.9,214.0907105,6.961
9,25-11-2011,814753.5,1,54.32,3.236,222.1389683,6.054
17,26-08-2011,837390.79,0,72.04,3.57,129.2832581,6.745
10,06-08-2010,1949236.09,0,86.13,3.123,126.0854516,9.199
20,24-09-2010,1789687.65,0,69.37,2.713,204.8182126,7.527
25,07-10-2011,671522.87,0,50.82,3.583,210.1170595,7.082
32,29-06-2012,1178211.81,0,81.95,3.693,197.785577,8.09
13,04-05-2012,1995994.51,0,54.41,3.831,131.136,5.965
28,14-10-2011,1220984.94,0,67.31,3.805,129.7706452,12.89
32,18-02-2011,1183528.58,0,42.09,3.051,191.9178331,8.818
1,26-08-2011,1464693.46,0,87.96,3.523,215.7332258,7.962
32,20-05-2011,1145084.76,0,45.71,3.828,192.831317,8.595
16,14-01-2011,470365.59,0,17.46,2.911,191.4784939,6.614
11,19-08-2011,1484169.74,0,89.51,3.554,219.023271,7.567
14,21-01-2011,1743188.87,0,30.55,3.229,182.9193368,8.549
20,11-11-2011,2269975.85,0,47.27,3.53,210.9810201,7.082
28,04-05-2012,1450628.85,0,76.03,4.171,131.136,11.627
3,07-05-2010,399323.86,0,73.47,2.835,213.6211778,7.343
24,17-02-2012,1326370.08,0,33.92,3.874,137.2583103,8.659
36,24-02-2012,313270.45,0,62.21,3.55,219.3244636,7.244
29,22-06-2012,581854.5,0,70.61,3.629,138.1629,9.14
23,03-12-2010,1617025.41,0,34.3,3.065,132.7566667,5.287
34,11-05-2012,949625.52,0,61.92,3.685,131.1453333,9.575
28,27-05-2011,1160043.98,0,76.67,4.087,129.0623548,13.736
33,21-09-2012,252709.58,0,86.53,4.125,131.0103333,7.147
25,20-04-2012,661566.48,0,57.1,4.027,214.3675045,7.139
30,03-12-2010,407112.22,0,50.43,2.708,211.265543,8.163
30,28-01-2011,425989.04,0,44.04,3.01,211.8552668,8.028
18,15-10-2010,1029618.1,0,52.02,2.878,132.7633548,9.331
42,25-11-2011,577698.37,1,60.68,3.76,129.8364,7.874
2,22-06-2012,1887733.21,0,81.04,3.346,221.4411622,6.891
44,10-06-2011,308770.42,0,61.39,3.732,129.0357097,6.906
14,26-03-2010,2050396.27,0,54.36,2.854,181.9718697,8.992
43,26-02-2010,618702.79,0,48.77,2.561,203.2798724,9.521
38,07-05-2010,383657.44,0,70.15,3.127,126.2898,14.099
7,05-02-2010,496725.44,0,10.53,2.58,189.3816974,9.014
41,09-07-2010,1176079.59,0,60.93,2.711,189.5231276,7.335
3,16-03-2012,411775.8,0,64.0,3.734,224.7166953,6.833
32,16-04-2010,1082763.27,0,53.49,2.765,189.6628845,8.963
28,15-06-2012,1229760.97,0,85.94,4.144,130.8295333,11.627
27,29-07-2011,1744879.06,0,79.41,4.004,139.8933099,7.85
41,05-02-2010,1086533.18,0,30.27,2.58,189.3816974,7.541
6,14-05-2010,1524059.4,0,74.95,2.854,211.8421769,7.092
17,17-02-2012,927084.65,0,30.76,3.119,130.4546207,6.403
19,07-05-2010,1566219.77,0,62.54,3.095,132.1062,8.185
42,30-03-2012,544408.14,0,67.92,4.294,130.9670968,7.545
43,05-08-2011,605956.59,0,87.47,3.684,207.3732949,10.641
24,28-01-2011,1126921.34,0,17.91,3.402,133.1059677,8.252
5,14-10-2011,286117.72,0,72.36,3.274,217.9237458,6.3
39,19-02-2010,1230591.97,0,43.96,2.514,210.0451024,8.554
32,14-01-2011,1028206.51,0,21.69,2.911,191.4784939,8.818
9,02-09-2011,544643.33,0,89.33,3.533,219.382382,6.404
20,19-03-2010,1951848.43,0,47.32,2.844,204.3782258,8.187
30,14-09-2012,437773.31,0,76.1,3.717,222.2174395,6.565
27,05-02-2010,1874289.79,0,27.19,2.954,135.3524608,8.237
21,03-12-2010,829210.73,0,50.43,2.708,211.265543,8.163
6,22-06-2012,1618272.25,0,81.2,3.346,223.4093906,5.964
16,01-06-2012,532311.93,0,58.97,3.764,197.6218954,6.169
4,03-09-2010,1935857.58,0,76.8,2.584,126.1019355,7.372
35,05-10-2012,866064.4,0,64.5,3.985,142.8516833,8.665
1,15-06-2012,1630607.0,0,79.35,3.393,221.7626421,7.143
8,14-10-2011,863188.26,0,61.74,3.274,220.7960935,6.123
21,23-07-2010,765823.48,0,87.17,2.608,210.8921319,8.099
17,13-05-2011,870625.49,0,49.26,3.77,129.089,6.774
41,27-07-2012,1344723.97,0,73.31,3.57,197.9792136,6.432
28,16-03-2012,1337875.49,0,64.44,4.273,130.8261935,12.187
2,01-06-2012,1910092.37,0,78.38,3.501,221.3852748,6.891
16,24-09-2010,511330.32,0,58.19,2.793,190.5713264,6.868
2,29-06-2012,1881046.12,0,86.32,3.286,221.4813343,6.891
34,09-12-2011,1084243.91,0,24.69,3.153,129.8555333,10.148
5,20-04-2012,330063.06,0,67.33,3.877,222.1512315,5.801
1,05-11-2010,1551659.28,0,58.74,2.689,211.9563939,7.838
24,21-01-2011,1107170.39,0,23.69,3.391,133.0285161,8.252
7,24-12-2010,1045124.88,0,26.04,2.781,191.1430189,9.137
39,12-02-2010,1266229.07,1,44.58,2.548,209.9970208,8.554
20,09-04-2010,2007796.26,0,65.1,2.869,203.8488134,7.856
32,25-05-2012,1232784.22,0,59.74,3.804,197.5886046,8.09
44,09-12-2011,304300.91,0,24.82,3.341,129.8555333,6.078
8,28-10-2011,876712.31,0,56.86,3.372,221.1278032,6.123
17,19-02-2010,800714.0,0,25.06,2.654,126.5262857,6.548
4,12-03-2010,1894324.09,0,49.63,2.704,126.6042857,8.623
26,07-05-2010,1074479.73,0,54.72,2.981,132.1062,8.512
2,24-09-2010,1724557.22,0,81.79,2.624,211.2552578,8.099
27,14-01-2011,1532308.62,0,25.7,3.367,136.803477,7.827
42,26-10-2012,514756.08,0,70.5,4.301,131.1930968,6.943
32,09-12-2011,1415746.91,0,17.94,3.331,195.8742575,8.513
10,14-01-2011,1710803.59,0,49.98,3.312,127.3009355,8.744
30,02-07-2010,450337.47,0,82.29,2.669,210.8803726,8.099
11,01-10-2010,1182490.46,0,75.11,2.603,214.9846548,7.564
5,09-04-2010,328020.49,0,65.19,2.77,211.1738835,6.465
14,20-04-2012,1875686.44,0,63.13,4.027,190.8138013,8.567
32,19-03-2010,1059781.78,0,42.43,2.692,189.734262,9.014
29,10-12-2010,713834.74,0,28.43,3.132,132.6764,10.524
24,29-07-2011,1310973.06,0,74.84,4.004,135.9639355,8.358
30,08-07-2011,419764.37,0,89.16,3.48,214.9296249,7.852
20,07-10-2011,2135982.79,0,52.42,3.583,210.1170595,7.082
7,13-04-2012,517420.23,0,41.43,3.901,197.780931,8.09
16,05-11-2010,446905.02,0,39.94,2.729,190.9964377,6.986
44,27-08-2010,293155.08,0,75.31,2.854,126.0892903,7.804
27,20-07-2012,1730913.66,0,78.64,3.732,142.2337569,8.239
2,05-11-2010,1939061.41,0,57.85,2.689,211.6135053,8.163
7,05-10-2012,505830.56,0,48.43,3.779,198.8221322,7.557
21,20-01-2012,651178.2,0,52.21,3.268,219.6258417,7.057
39,22-06-2012,1532316.79,0,79.84,3.346,220.4886472,6.989
39,16-07-2010,1339811.68,0,83.86,2.623,209.8630532,8.36
15,09-09-2011,607593.51,1,67.59,3.93,136.2745806,7.806
2,09-09-2011,1748000.65,1,77.97,3.546,215.5148295,7.852
8,15-06-2012,916918.7,0,77.14,3.393,225.3134743,5.679
34,10-02-2012,1047658.09,1,36.7,3.411,130.3849032,9.653
16,14-09-2012,526525.16,0,56.69,3.659,198.1267184,6.061
13,29-10-2010,1887895.07,0,45.12,2.841,126.4364194,7.795
34,26-08-2011,871404.6,0,77.27,3.523,129.2832581,10.641
27,09-04-2010,1955814.13,0,62.62,2.992,135.7856359,8.058
13,13-04-2012,2057637.86,0,51.7,3.833,131.108,5.965
37,27-05-2011,507086.75,0,81.28,3.786,214.2408462,8.3
43,06-07-2012,645618.59,0,82.68,3.227,213.2797452,9.285
21,31-12-2010,672903.23,1,47.19,2.943,211.064774,8.163
5,28-10-2011,307035.11,0,69.27,3.372,218.2468539,6.3
29,02-09-2011,497085.91,0,69.16,3.784,136.2440968,9.863
33,04-02-2011,234218.03,0,49.26,3.348,127.7195806,8.951
