Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
26,28-01-2011,817485.14,0,5.54,3.243,133.1059677,7.907
22,25-02-2011,911245.43,0,30.23,3.281,137.3764439,8.458
37,17-09-2010,501251.4,0,82.1,2.582,210.2924504,8.36
5,07-05-2010,333522.6,0,71.53,2.835,210.8896556,6.465
16,20-08-2010,521516.96,0,63.59,2.732,190.2948237,6.868
31,28-09-2012,1279080.58,0,80.38,3.666,222.6164329,6.565
42,22-04-2011,534597.69,0,75.93,3.917,128.9553,8.494
19,26-08-2011,1547729.24,0,69.34,3.906,136.2136129,7.806
17,08-06-2012,987990.24,0,60.51,3.776,130.8896774,6.235
23,21-01-2011,1110706.06,0,15.58,3.232,133.0285161,5.114
36,14-01-2011,410497.73,0,42.87,2.971,210.2379731,8.395
16,05-10-2012,471281.68,0,50.46,3.779,198.8221322,5.847
22,01-04-2011,951588.37,0,36.04,3.638,137.9558929,8.252
16,09-04-2010,424083.99,0,34.21,2.75,189.6901012,6.842
23,08-06-2012,1568048.54,0,56.82,3.746,138.1174194,4.125
18,08-07-2011,1048802.62,0,73.12,3.784,135.6283333,8.89
5,17-09-2010,282558.65,0,82.28,2.582,212.0769346,6.496
44,25-06-2010,288247.24,0,71.83,2.82,126.1266,7.972
23,24-08-2012,1702220.96,0,64.63,3.874,138.2814516,4.156
1,17-12-2010,1891034.93,0,49.84,2.869,211.4053124,7.838
40,13-07-2012,979848.71,0,67.48,3.561,138.263,4.156
31,23-04-2010,1280465.8,0,64.21,2.795,210.1000648,8.2
22,14-05-2010,973585.33,0,50.99,2.983,136.010394,8.348
20,03-02-2012,2203523.2,0,39.93,3.617,213.0236225,6.961
5,07-01-2011,286347.26,0,48.3,2.976,211.9560305,6.634
30,11-06-2010,445530.16,0,83.51,2.668,211.1120018,8.2
24,11-05-2012,1355391.79,0,58.7,4.055,138.0882667,8.983
41,27-05-2011,1278304.33,0,50.56,3.795,192.8365651,6.934
13,07-05-2010,2005478.46,0,44.42,2.948,126.2898,8.107
45,29-06-2012,773367.71,0,75.22,3.506,191.0992462,8.567
44,22-07-2011,303108.81,0,78.5,3.563,129.1507742,6.56
10,03-12-2010,2251206.64,0,51.17,3.041,126.7313333,9.003
25,24-06-2011,699270.1,0,70.71,3.804,208.2306018,7.287
8,07-01-2011,873065.23,0,35.77,2.976,214.7415521,6.262
15,08-06-2012,611390.67,0,59.35,3.871,138.1174194,8.15
34,26-02-2010,905756.13,0,37.28,2.59,126.5522857,9.521
28,14-05-2010,1245898.73,0,68.44,3.145,126.2085484,14.099
18,19-10-2012,1048706.75,0,51.96,4.0,138.8336129,8.243
22,04-11-2011,1106575.59,0,42.81,3.586,140.4279758,7.706
4,22-06-2012,2197299.65,0,81.63,3.329,130.7929,4.308
20,18-02-2011,2258616.24,0,42.95,3.245,206.3694701,7.343
6,12-08-2011,1484995.38,0,90.49,3.638,217.1438281,6.925
39,18-05-2012,1522978.54,0,72.36,3.63,220.4252149,6.989
26,02-04-2010,1029849.2,0,36.53,2.826,131.9019677,8.512
30,24-09-2010,448392.17,0,80.79,2.624,211.2552578,8.099
41,06-07-2012,1456300.89,0,74.47,3.646,197.8322195,6.432
10,07-10-2011,1788227.6,0,75.01,3.827,129.6938,7.874
14,11-03-2011,1931104.67,0,45.01,3.582,184.613419,8.549
14,17-09-2010,1953539.85,0,66.55,2.706,182.622509,8.743
12,13-08-2010,928264.4,0,87.01,3.159,126.064,14.18
4,25-05-2012,2154137.67,0,77.47,3.551,131.0287742,4.308
18,28-09-2012,1002856.2,0,58.24,4.018,138.7395,8.535
16,09-09-2011,574622.56,1,56.99,3.566,194.6387853,6.338
23,26-10-2012,1347454.59,0,50.56,3.917,138.7281613,4.145
4,19-03-2010,1897429.36,0,55.19,2.743,126.6066452,8.623
2,15-10-2010,1794355.49,0,65.8,2.72,211.4713286,8.163
44,10-09-2010,283455.13,1,65.74,2.87,126.1145806,7.804
22,08-06-2012,1061134.37,0,61.71,3.746,142.1158099,7.671
17,25-03-2011,781267.76,0,36.71,3.435,128.6160645,6.866
20,31-08-2012,2062481.56,0,72.66,3.867,215.0878309,7.28
37,09-03-2012,535937.25,0,63.19,3.669,219.7437314,7.244
8,04-06-2010,958225.41,0,75.71,2.705,214.5422806,6.29
14,12-03-2010,2156035.06,0,45.8,2.818,182.1628441,8.992
38,31-12-2010,303908.81,1,45.64,3.148,127.0876774,14.313
27,23-07-2010,1808250.71,0,81.56,2.924,136.4366924,7.982
39,08-07-2011,1414564.53,0,84.33,3.48,214.0245556,8.177
6,18-05-2012,1513635.64,0,70.5,3.63,223.3511928,5.964
8,06-08-2010,893399.77,0,80.37,2.627,214.8807793,6.315
14,27-08-2010,2020332.07,0,71.36,2.755,182.6104063,8.743
15,27-08-2010,649791.15,0,65.07,2.885,132.6932258,8.099
35,15-06-2012,848289.41,0,69.52,3.62,142.1292548,8.876
17,07-10-2011,918006.9,0,54.4,3.592,129.6938,6.617
22,16-07-2010,988392.99,0,76.3,2.796,136.4179827,8.433
43,02-07-2010,667353.79,0,80.17,2.669,203.1641524,9.816
36,11-11-2011,328498.92,0,63.5,3.254,216.7217373,7.716
12,17-12-2010,1295605.35,0,52.77,3.236,126.8794839,14.313
39,14-10-2011,1384721.84,0,73.79,3.274,216.0885258,7.716
1,16-03-2012,1677472.78,0,64.74,3.734,221.2118132,7.348
25,18-05-2012,717207.19,0,58.21,3.848,214.5485571,7.139
20,29-06-2012,2055952.61,0,74.15,3.506,214.6466757,7.139
22,26-02-2010,899761.48,0,35.98,2.753,135.5195191,8.283
17,27-08-2010,802583.89,0,65.03,2.854,126.0892903,6.697
7,10-09-2010,535769.32,1,48.5,2.78,190.3958293,9.017
3,26-03-2010,359949.27,0,57.06,2.732,214.3241011,7.368
20,03-08-2012,2094515.71,0,74.73,3.654,214.7433514,7.28
9,26-11-2010,768070.53,1,60.18,2.735,215.2909028,6.56
42,12-11-2010,588592.61,0,61.24,3.13,126.5461613,9.003
44,20-05-2011,303559.23,0,52.12,3.802,129.0756774,6.906
25,19-02-2010,676260.67,0,24.16,2.745,204.4321004,8.187
18,21-05-2010,1101621.36,0,60.27,2.961,132.2230323,9.269
26,30-12-2011,972834.42,1,18.8,3.402,136.6432581,7.598
20,14-10-2011,2010107.68,0,62.54,3.541,210.4027602,7.082
41,20-08-2010,1353838.39,0,66.19,2.732,190.2948237,7.335
41,10-06-2011,1311690.11,0,61.1,3.735,192.8470612,6.934
1,17-02-2012,1819870.0,0,45.32,3.51,220.4257586,7.348
25,24-12-2010,1295391.19,0,22.94,3.141,204.6376731,7.484
23,28-01-2011,1083657.61,0,10.91,3.243,133.1059677,5.114
39,01-07-2011,1429829.36,0,84.93,3.524,213.9324122,8.177
11,22-10-2010,1169831.38,0,72.6,2.725,215.17839,7.564
21,16-09-2011,653525.84,0,80.62,3.526,215.6944378,7.852
41,16-07-2010,1179788.38,0,69.06,2.699,189.6125456,7.335
39,09-09-2011,1429345.86,1,79.15,3.546,214.6155376,8.177
31,02-12-2011,1388809.43,0,48.72,3.172,218.3590319,7.441
32,24-06-2011,1163869.52,0,65.06,3.661,192.9982655,8.595
19,20-01-2012,1237104.73,0,23.44,3.705,136.8564194,7.943
11,15-06-2012,1417875.42,0,84.97,3.393,225.2644795,6.664
20,29-04-2011,1881788.19,0,62.97,3.962,208.6386,7.287
7,11-02-2011,559903.13,1,10.24,3.037,191.8572881,8.818
26,12-11-2010,971193.01,0,37.51,2.961,132.9783226,8.149
6,24-08-2012,1501095.49,0,79.03,3.62,223.7860175,5.668
13,21-10-2011,1973544.27,0,54.66,3.579,129.7821613,6.392
11,09-09-2011,1249439.95,1,84.91,3.546,219.2135305,7.567
38,05-08-2011,437631.44,0,90.61,3.803,129.1846452,13.503
35,25-02-2011,841129.26,0,33.05,3.274,137.3764439,8.549
11,09-03-2012,1413382.76,0,61.44,3.669,224.5620291,6.833
40,02-07-2010,1087578.78,0,65.47,2.815,132.5218667,5.326
45,19-10-2012,718125.53,0,56.47,3.969,192.3308542,8.667
26,09-09-2011,1069710.97,1,60.98,3.809,136.2745806,7.767
44,16-12-2011,311144.16,0,27.85,3.282,129.8980645,6.078
35,04-02-2011,747577.05,0,28.7,3.231,137.0542431,8.549
24,16-04-2010,1268266.72,0,51.08,3.01,131.9809,8.211
32,03-06-2011,1167757.0,0,61.25,3.763,192.8418131,8.595
5,25-02-2011,294659.5,0,63.35,3.065,214.0955503,6.634
27,03-12-2010,1884343.67,0,41.81,3.2,136.6075714,8.021
33,18-11-2011,251294.5,0,63.35,3.669,129.8268333,8.01
40,25-02-2011,888869.27,0,16.5,3.281,133.4921429,5.114
26,10-02-2012,1081005.64,1,23.89,3.655,137.1666774,7.467
24,18-03-2011,1168397.26,0,43.39,3.796,133.8492258,8.252
41,25-03-2011,1140578.16,0,41.11,3.414,192.1964844,7.241
2,17-12-2010,2609166.75,0,47.55,2.869,211.0645458,8.163
12,07-05-2010,1043240.27,0,70.15,3.127,126.2898,14.099
37,03-06-2011,500381.23,0,82.96,3.699,214.0162805,8.3
28,03-12-2010,1447916.29,0,43.33,3.041,126.7313333,14.313
9,07-10-2011,553836.98,0,72.62,3.285,220.6643585,6.054
1,06-04-2012,1899676.88,0,70.43,3.891,221.4356112,7.143
16,13-07-2012,569005.06,0,70.29,3.613,197.8788621,6.061
26,25-02-2011,910298.44,0,16.3,3.281,133.4921429,7.907
6,09-09-2011,1483574.38,1,80.21,3.546,217.3980304,6.925
33,22-06-2012,261666.29,0,95.75,4.014,130.7929,7.396
18,09-04-2010,1174447.55,0,59.91,2.849,131.9408065,9.269
30,13-07-2012,417640.34,0,82.51,3.256,221.5616784,6.565
37,07-01-2011,542464.02,0,54.11,2.976,210.1842358,8.395
39,13-07-2012,1471261.76,0,78.16,3.256,220.6063444,6.623
32,16-09-2011,1142499.25,0,60.88,3.596,194.7419707,8.622
5,10-02-2012,349239.88,1,48.57,3.409,220.849586,5.943
15,11-06-2010,619337.29,0,61.04,2.972,132.4357419,8.185
9,30-09-2011,508567.04,0,78.45,3.355,220.3195004,6.404
39,07-05-2010,1355704.21,0,74.86,2.835,209.1215867,8.464
19,20-04-2012,1255087.26,0,55.2,4.17,137.9230667,8.15
12,06-08-2010,967576.95,0,92.95,3.123,126.0854516,14.18
2,22-07-2011,1743816.41,0,89.34,3.651,215.0749122,7.852
39,17-06-2011,1451392.67,0,85.21,3.637,213.7481256,8.3
14,24-09-2010,1879891.13,0,68.59,2.713,182.6696737,8.743
11,15-07-2011,1266546.73,0,88.3,3.575,218.7275216,7.567
16,15-06-2012,570045.79,0,65.36,3.723,197.692292,6.169
20,15-07-2011,2039875.75,0,74.88,3.76,208.5309337,7.274
3,15-10-2010,345584.39,0,69.71,2.72,215.1293114,7.564
6,11-05-2012,1517075.67,0,72.66,3.688,223.3346212,5.964
2,19-11-2010,1956739.17,0,50.81,2.771,211.5470304,8.163
31,14-10-2011,1378340.18,0,69.79,3.274,217.0048261,7.441
3,26-10-2012,405432.7,0,74.66,3.506,226.9873637,6.034
34,20-07-2012,950929.59,0,77.7,3.263,130.7012903,9.285
8,02-12-2011,986601.46,0,40.82,3.172,222.2071405,6.123
8,29-06-2012,878298.22,0,84.47,3.286,225.3982943,5.679
16,17-09-2010,522049.52,0,56.55,2.8,190.4688287,6.868
43,09-07-2010,718748.33,0,81.52,2.642,203.060919,9.816
3,29-06-2012,422965.33,0,86.42,3.286,225.3492435,6.664
27,27-05-2011,1820723.17,0,66.43,4.134,138.6782834,7.725
28,14-09-2012,1124660.77,0,83.64,4.133,130.9776667,10.926
31,13-01-2012,1377485.12,0,45.0,3.261,219.5328198,7.057
23,29-04-2011,1173307.4,0,54.2,3.988,134.4357333,4.781
30,01-07-2011,428782.38,0,87.57,3.524,214.8368678,7.852
32,04-06-2010,1149234.96,0,66.69,2.7,189.422658,8.963
36,05-03-2010,480203.43,0,51.33,2.574,210.1092746,8.554
9,20-05-2011,518266.9,0,70.49,3.907,219.3622809,6.38
4,01-04-2011,1900246.47,0,56.99,3.521,128.7199355,5.946
2,10-08-2012,1866719.96,0,88.55,3.494,221.5954138,6.565
43,26-11-2010,633520.34,1,54.76,2.735,203.6952786,10.21
20,26-11-2010,2811634.04,1,46.66,3.039,204.9621,7.484
18,27-05-2011,1065214.14,0,64.6,4.034,134.7677742,8.975
27,07-05-2010,1939458.84,0,69.02,3.095,135.962,8.058
44,17-09-2010,279364.13,0,66.84,2.875,126.1454667,7.804
13,16-12-2011,2760346.71,0,27.85,3.282,129.8980645,6.392
1,30-12-2011,1497462.72,1,44.55,3.129,219.5359898,7.866
24,18-05-2012,1298809.8,0,63.1,4.029,138.1065806,8.983
21,20-05-2011,744836.56,0,68.36,3.907,215.3834778,7.931
28,20-08-2010,1195897.6,0,92.81,3.041,126.0766452,14.18
44,26-11-2010,307646.5,1,28.22,2.83,126.6692667,7.61
37,15-04-2011,543775.87,0,73.25,3.743,214.026217,8.3
1,14-01-2011,1391013.96,0,35.4,2.983,211.4574109,7.742
44,02-07-2010,300628.19,0,78.82,2.814,126.1392,7.804
40,06-01-2012,954576.86,0,23.29,3.439,136.698129,4.261
17,26-11-2010,1005448.76,1,19.03,2.83,126.6692667,6.885
10,19-03-2010,1946875.06,0,61.46,3.054,126.6066452,9.765
40,18-02-2011,968694.45,0,21.82,3.263,133.3701429,5.114
17,05-03-2010,783300.05,0,31.58,2.681,126.5782857,6.548
12,14-10-2011,927600.01,0,67.31,3.805,129.7706452,12.89
23,18-06-2010,1507708.93,0,60.29,2.805,132.4733333,5.435
33,24-08-2012,247672.56,0,89.62,4.055,130.8381613,7.147
20,11-05-2012,2168097.11,0,63.19,3.889,214.5319099,7.139
14,27-07-2012,1479514.66,0,77.2,3.647,191.1655664,8.684
2,27-05-2011,1797732.56,0,76.42,3.786,215.1544822,7.931
2,22-10-2010,1737947.64,0,68.5,2.725,211.5187208,8.163
35,28-01-2011,633289.78,0,23.64,3.237,136.9706544,8.549
2,29-07-2011,1680693.06,0,90.07,3.682,215.1363819,7.852
38,10-02-2012,469787.38,1,52.27,3.722,130.3849032,12.187
5,14-09-2012,299800.67,0,76.65,3.717,223.1734167,5.603
39,06-04-2012,1764847.94,0,73.49,3.891,220.1204125,6.989
39,07-10-2011,1443884.39,0,71.68,3.285,215.7831333,7.716
3,12-11-2010,386635.03,0,62.79,2.728,215.3256258,7.564
12,11-02-2011,1086421.57,1,51.3,3.381,127.859129,14.021
15,18-05-2012,600050.98,0,58.84,4.029,138.1065806,8.15
45,28-09-2012,713173.95,0,64.88,3.997,192.0135577,8.684
5,24-12-2010,466010.25,0,55.01,2.886,211.9573978,6.768
34,27-05-2011,941311.83,0,65.99,3.771,129.0623548,10.581
20,28-10-2011,2065421.52,0,49.36,3.569,210.6918901,7.082
17,11-11-2011,914759.2,0,27.61,3.513,129.8167097,6.617
34,23-07-2010,902050.95,0,79.58,2.612,126.1283548,9.816
39,30-03-2012,1499727.02,0,69.11,3.845,220.0454862,7.244
18,10-02-2012,1161615.51,1,32.83,3.655,137.1666774,8.075
8,12-03-2010,860336.16,0,49.76,2.667,214.7492449,6.299
25,02-12-2011,878314.57,0,42.85,3.452,211.6394306,7.082
26,12-03-2010,963382.09,0,31.1,2.805,131.784,8.488
38,03-09-2010,377096.55,0,83.12,3.087,126.1019355,14.18
30,18-02-2011,417070.51,0,59.87,3.045,212.9033115,8.028
18,07-09-2012,1083521.24,1,71.85,3.921,138.4729355,8.535
12,17-08-2012,1005003.12,0,94.87,4.002,130.7909677,10.926
4,23-03-2012,2091592.54,0,59.07,3.759,130.8966452,4.607
27,29-04-2011,1642074.64,0,61.71,4.117,138.3303119,7.725
44,11-02-2011,307486.73,1,30.83,3.034,127.859129,7.224
17,24-09-2010,852876.29,0,58.39,2.872,126.1900333,6.697
15,26-02-2010,564883.2,0,29.87,2.91,131.686,8.35
24,26-03-2010,1258311.56,0,48.87,2.963,131.863129,8.326
8,09-07-2010,845289.77,0,72.49,2.642,214.4729952,6.315
13,25-06-2010,1970340.25,0,71.83,2.82,126.1266,8.107
16,29-07-2011,582381.95,0,66.84,3.547,193.711525,6.338
14,14-09-2012,1554794.22,0,67.87,3.948,191.69985,8.684
12,22-06-2012,981386.25,0,91.61,4.014,130.7929,11.627
28,22-10-2010,1120619.32,0,68.85,3.014,126.3815484,14.313
9,25-05-2012,547226.0,0,79.69,3.561,225.4944288,5.539
31,18-06-2010,1368090.08,0,86.18,2.637,211.1096543,8.2
23,19-11-2010,1314994.32,0,41.66,3.03,132.9172,5.287
15,22-07-2011,607475.44,0,79.97,3.972,135.8738387,7.806
20,22-04-2011,2313861.81,0,52.56,3.892,208.4779405,7.287
39,17-12-2010,1842172.46,0,55.31,2.869,210.1787224,8.476
11,01-06-2012,1361595.33,0,81.67,3.501,225.2518313,6.664
10,25-11-2011,2950198.64,1,60.68,3.76,129.8364,7.874
16,28-10-2011,505918.21,0,41.97,3.55,195.3318977,6.232
19,25-05-2012,1485540.28,0,67.79,3.979,138.1101935,8.15
9,09-09-2011,528784.86,1,75.65,3.546,219.4457675,6.404
8,14-09-2012,883569.38,0,67.21,3.717,226.1615981,5.401
24,29-06-2012,1428869.9,0,70.4,3.667,138.1962667,8.983
20,20-01-2012,1892775.94,0,27.65,3.533,212.8336399,6.961
35,10-02-2012,849779.14,1,37.86,3.64,141.1199827,8.744
44,31-08-2012,339490.69,0,79.18,3.624,130.8853548,5.407
30,29-07-2011,414245.96,0,91.56,3.682,215.1363819,7.852
2,15-06-2012,1962924.3,0,80.56,3.393,221.4009901,6.891
32,13-01-2012,1071598.36,0,28.99,3.077,196.7330517,8.256
40,09-04-2010,919839.19,0,54.31,2.849,131.9408065,5.435
12,18-02-2011,1128485.1,0,53.35,3.43,127.99525,14.021
29,31-12-2010,465992.02,1,28.49,3.177,132.8150323,10.524
39,15-07-2011,1380257.12,0,85.96,3.575,214.1083654,8.177
25,20-07-2012,685676.58,0,74.32,3.567,214.7331351,7.28
25,09-07-2010,719591.13,0,75.24,2.793,204.3625658,7.527
29,04-03-2011,536031.67,0,33.52,3.437,133.6141429,10.256
4,07-05-2010,2000626.14,0,56.77,2.836,126.2898,7.896
25,14-10-2011,646915.47,0,58.95,3.541,210.4027602,7.082
37,25-06-2010,485419.39,0,84.14,2.653,210.0975233,8.464
1,19-03-2010,1472515.79,0,54.58,2.72,211.215635,8.106
19,24-09-2010,1318343.58,0,63.43,2.837,132.7619333,8.099
28,22-06-2012,1180671.55,0,91.61,4.014,130.7929,11.627
41,02-12-2011,1292436.23,0,34.53,3.378,195.8223287,6.759
22,03-09-2010,1074535.88,0,75.85,2.735,136.5891118,8.433
3,06-01-2012,398178.21,0,52.42,3.157,223.1923049,6.833
34,20-08-2010,985152.94,0,76.45,2.671,126.0766452,9.816
7,06-01-2012,713117.66,0,18.67,3.095,196.5458309,8.256
32,15-07-2011,1144254.26,0,70.55,3.532,193.3125484,8.622
35,05-11-2010,843755.12,0,45.91,2.917,136.7862258,8.763
14,18-11-2011,1969360.72,0,51.34,3.53,188.1983654,8.523
10,03-06-2011,1792210.89,0,81.87,3.893,129.0490323,8.494
13,09-12-2011,2462779.06,0,24.82,3.341,129.8555333,6.392
41,21-05-2010,1163234.33,0,50.59,2.776,189.467827,7.363
4,29-06-2012,2128362.92,0,84.23,3.257,130.7562667,4.308
13,10-08-2012,2041019.92,0,81.69,3.509,130.7561613,5.765
15,28-09-2012,553901.97,0,57.13,4.158,138.7395,8.193
30,05-02-2010,465108.52,0,39.05,2.572,210.7526053,8.324
43,06-01-2012,670993.01,0,47.59,3.157,211.2428134,9.653
2,08-10-2010,1849921.44,0,63.19,2.633,211.4044906,8.163
5,30-09-2011,292315.38,0,81.16,3.355,217.2760127,6.529
40,19-08-2011,943237.12,0,64.05,3.82,136.183129,4.584
44,20-04-2012,323233.8,0,50.24,3.845,131.1173333,5.621
39,11-02-2011,1227893.89,1,40.34,3.022,211.6985093,8.395
9,31-08-2012,576879.15,0,80.71,3.638,226.0734135,5.277
16,22-06-2012,581745.72,0,70.41,3.735,197.7389345,6.169
17,12-08-2011,800819.79,0,64.79,3.606,129.2015806,6.745
3,23-03-2012,413907.25,0,66.53,3.787,224.7909104,6.833
22,10-08-2012,973812.79,0,76.74,3.772,142.1705634,7.753
38,11-02-2011,377672.46,1,51.3,3.381,127.859129,14.021
11,06-01-2012,1283885.55,0,54.44,3.157,223.1923049,6.833
19,10-09-2010,1591453.39,1,63.36,2.837,132.7564516,8.099
40,23-07-2010,922341.82,0,71.79,2.784,132.5825806,5.326
26,10-09-2010,1042226.3,1,54.82,2.717,132.7564516,8.445
16,18-11-2011,480353.64,0,31.73,3.479,195.7184713,6.232
27,13-04-2012,1650405.21,0,52.22,4.187,141.8433929,8.253
3,19-02-2010,421642.19,0,47.07,2.514,214.6198868,7.368
21,12-10-2012,653043.44,0,61.53,3.601,223.0154263,6.17
43,10-12-2010,598679.02,0,52.52,2.843,203.4475786,10.21
43,10-08-2012,643558.78,0,86.36,3.494,213.3473641,9.285
28,24-06-2011,1208809.34,0,88.95,3.898,129.0663,13.736
39,25-02-2011,1240921.19,0,67.77,3.065,212.2912786,8.395
44,10-02-2012,325377.97,1,33.73,3.116,130.3849032,5.774
42,25-03-2011,522673.62,0,62.53,3.716,128.6160645,8.744
17,29-06-2012,982322.24,0,71.14,3.681,130.7562667,6.235
32,15-06-2012,1234759.54,0,70.91,3.723,197.692292,8.09
21,29-04-2011,783250.75,0,70.19,3.81,215.2772683,7.931
9,21-10-2011,557075.21,0,65.46,3.353,221.1498206,6.054
10,24-09-2010,1655036.75,0,85.75,2.939,126.1900333,9.199
9,11-03-2011,517783.5,0,54.75,3.459,217.6977326,6.416
23,09-07-2010,1417535.78,0,77.16,2.806,132.5461333,5.326
20,16-04-2010,1985784.59,0,55.43,2.899,203.7307486,7.856
17,07-09-2012,1255633.29,1,61.99,3.689,130.9325484,5.936
18,26-03-2010,1092704.09,0,47.55,2.831,131.863129,9.202
10,03-09-2010,1766331.45,0,83.8,3.087,126.1019355,9.199
32,05-11-2010,1063056.21,0,49.2,2.729,190.9964377,9.137
27,11-05-2012,1674306.31,0,58.97,4.055,142.0759262,8.253
21,19-10-2012,641368.14,0,68.52,3.594,223.0598077,6.17
17,30-09-2011,868191.05,0,61.4,3.623,129.6060667,6.745
3,16-12-2011,510747.62,0,57.95,3.159,222.6426418,7.197
26,29-07-2011,1005360.5,0,63.32,3.898,135.9639355,7.767
16,13-01-2012,508520.09,0,19.55,3.077,196.7330517,6.162
26,21-05-2010,986765.01,0,50.81,2.961,132.2230323,8.512
39,15-06-2012,1587499.82,0,81.33,3.393,220.4494148,6.989
27,03-02-2012,1564246.02,0,42.52,3.796,141.0161924,8.009
29,21-01-2011,445134.15,0,26.8,3.232,133.0285161,10.256
26,05-11-2010,970224.51,0,30.51,2.938,132.9245806,8.149
24,02-12-2011,1335647.1,0,47.21,3.666,136.4909333,8.454
26,05-08-2011,1107552.43,0,63.16,3.903,136.0540323,7.767
42,15-07-2011,591703.82,0,86.01,3.779,129.1338387,8.257
37,17-06-2011,525132.36,0,84.43,3.637,213.7481256,8.3
41,24-12-2010,2225016.73,0,29.81,2.781,191.1430189,7.508
39,30-07-2010,1308222.24,0,80.99,2.64,210.1286794,8.36
13,25-05-2012,2043349.41,0,62.39,3.801,131.0287742,5.965
42,27-01-2012,538978.67,0,53.59,3.675,130.3144516,7.545
42,13-05-2011,603024.75,0,74.04,4.202,129.089,8.494
44,16-09-2011,303974.28,0,67.54,3.641,129.4306,6.56
30,30-04-2010,456140.34,0,66.93,2.78,210.0505833,8.2
39,10-09-2010,1279666.47,1,79.94,2.565,210.2641156,8.36
7,02-09-2011,592355.24,0,53.4,3.511,194.5092113,8.622
32,09-04-2010,1095889.22,0,44.88,2.75,189.6901012,8.963
41,19-11-2010,1172155.28,0,31.34,2.758,191.0312172,7.508
27,14-10-2011,1682652.51,0,64.78,3.744,140.4784194,7.906
16,23-03-2012,493503.89,0,38.7,3.664,197.2295234,6.162
8,08-10-2010,870349.86,0,62.94,2.633,215.1072262,6.433
18,21-10-2011,1048212.62,0,55.83,3.618,136.5017742,8.471
43,13-07-2012,627634.04,0,78.82,3.256,213.3134286,9.285
37,09-07-2010,502456.04,0,81.74,2.642,209.8708867,8.36
12,19-08-2011,966817.24,0,91.74,3.743,129.2405806,13.503
8,13-05-2011,895763.41,0,72.96,3.899,219.4159857,6.297
19,14-05-2010,1437319.45,0,46.53,3.112,132.152129,8.185
5,30-07-2010,268929.03,0,82.46,2.64,211.9270006,6.496
33,07-01-2011,243948.82,0,46.25,3.287,127.1917742,8.951
18,06-04-2012,1200815.3,0,43.8,3.957,137.7970968,8.304
