Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
42,16-07-2010,558837.27,0,91.8,2.971,126.1498065,9.199
17,12-11-2010,855459.96,0,36.32,2.831,126.5461613,6.885
43,09-09-2011,649128.23,1,79.29,3.546,207.6833894,10.641
1,06-05-2011,1629391.28,0,64.61,3.906,215.7960035,7.682
21,04-11-2011,767358.37,0,56.01,3.332,217.4853605,7.441
7,28-09-2012,525545.76,0,50.64,3.789,198.5903276,7.872
12,11-03-2011,997672.62,0,57.75,3.818,128.3995,14.021
2,30-07-2010,1804246.16,0,83.49,2.64,211.0264684,8.099
7,30-12-2011,815915.52,1,15.56,3.119,196.3586101,8.513
32,17-02-2012,1243812.59,0,24.26,3.113,196.9432711,8.256
17,14-01-2011,758510.36,0,16.57,2.903,127.3009355,6.866
22,17-02-2012,1004749.41,0,36.25,3.703,141.2140357,7.503
9,17-09-2010,463448.59,0,81.19,2.582,215.0615285,6.442
27,06-05-2011,1757041.96,0,56.48,4.192,138.4131202,7.725
27,22-06-2012,1837884.79,0,73.23,3.722,142.1606464,8.253
43,31-12-2010,534740.3,1,48.61,2.943,203.4176843,10.21
36,21-10-2011,328633.34,0,67.89,3.308,216.2468287,7.716
16,22-10-2010,541216.92,0,45.85,2.762,190.9070184,6.986
33,01-07-2011,226702.36,0,98.43,3.842,129.0894,8.442
44,23-04-2010,278287.04,0,55.66,2.936,126.4713333,7.972
40,25-11-2011,1230011.95,1,32.76,3.536,136.4788,4.42
16,06-05-2011,423805.22,0,38.64,3.735,192.7252006,6.339
36,17-06-2011,394645.25,0,84.43,3.599,213.7481256,8.3
15,23-09-2011,545570.86,0,59.0,3.899,136.367,7.806
38,24-09-2010,330604.9,0,81.77,2.939,126.1900333,14.18
34,20-05-2011,945018.83,0,61.47,3.881,129.0756774,10.581
36,10-02-2012,335741.9,1,54.49,3.462,218.9551002,7.244
37,26-02-2010,513615.82,0,50.87,2.561,210.0771885,8.554
7,20-01-2012,578002.85,0,27.41,3.055,196.7796652,8.256
42,28-09-2012,505978.46,0,82.52,3.966,131.043,7.17
42,18-06-2010,529418.64,0,83.49,2.935,126.114,9.524
23,23-09-2011,1289082.81,0,57.14,3.758,136.367,4.584
3,31-08-2012,408838.73,0,85.18,3.638,225.8293063,6.334
35,17-08-2012,887979.47,0,76.51,3.807,142.2157385,8.839
10,18-03-2011,1884734.31,0,70.12,3.892,128.5121935,8.744
31,19-02-2010,1473386.75,0,39.75,2.514,210.9451605,8.324
14,03-02-2012,1877410.36,0,42.96,3.617,189.6122277,8.424
18,14-10-2011,953533.95,0,60.26,3.583,136.5150968,8.471
41,21-10-2011,1214944.29,0,45.62,3.548,195.1789994,6.759
27,02-09-2011,1511717.53,0,71.44,3.879,140.196985,7.85
14,01-04-2011,1869110.55,0,37.27,3.638,185.1790167,8.521
34,23-12-2011,1593655.96,0,32.45,3.103,129.9845484,10.148
40,03-12-2010,1000582.06,0,33.6,3.065,132.7566667,5.287
22,05-02-2010,1033017.37,0,24.36,2.788,135.3524608,8.283
25,12-03-2010,660619.99,0,40.05,2.818,204.5250598,8.187
43,17-02-2012,660632.05,0,49.38,3.51,211.916835,9.653
24,02-04-2010,1478321.26,0,45.22,2.957,131.9019677,8.211
32,30-07-2010,1065350.56,0,75.62,2.69,189.9368504,9.017
38,20-04-2012,401615.8,0,66.73,4.222,131.1173333,11.627
28,07-10-2011,1557314.58,0,70.44,3.827,129.6938,12.89
11,05-10-2012,1422794.26,0,73.37,3.617,226.7210356,6.034
38,03-08-2012,469311.17,0,88.16,3.76,130.737871,10.926
34,19-03-2010,892070.82,0,45.86,2.743,126.6066452,9.521
3,04-06-2010,396968.8,0,78.53,2.705,214.4958382,7.343
2,16-12-2011,2432736.52,0,50.13,3.159,218.8217928,7.441
40,05-10-2012,1069112.0,0,57.21,4.027,138.8256,4.145
26,08-07-2011,1133807.03,0,63.34,3.784,135.6283333,7.767
1,22-06-2012,1527845.81,0,78.39,3.346,221.8030211,7.143
12,18-11-2011,970641.34,0,54.2,3.813,129.8268333,12.89
31,18-03-2011,1425559.02,0,63.26,3.488,214.0156238,8.028
27,05-03-2010,1313729.72,0,38.07,2.919,135.5732602,8.237
30,12-02-2010,497374.57,1,37.77,2.548,210.8979935,8.324
28,09-09-2011,1310087.0,1,88.0,3.913,129.3686129,13.503
30,20-07-2012,427491.04,0,84.25,3.311,221.5701123,6.565
6,16-09-2011,1351407.79,0,84.94,3.526,217.5797506,6.925
19,23-07-2010,1372043.71,0,74.68,2.924,132.5825806,8.099
10,15-06-2012,1811562.88,0,88.58,4.144,130.8295333,7.382
31,25-11-2011,1934099.65,1,56.43,3.236,218.1130269,7.441
5,02-09-2011,315645.53,0,90.38,3.533,216.3588498,6.529
21,21-09-2012,667151.46,0,71.54,3.721,222.4169362,6.565
42,23-07-2010,491115.86,0,88.44,3.112,126.1283548,9.199
41,20-04-2012,1220815.33,0,43.57,3.936,197.7227385,6.547
1,27-08-2010,1449142.92,0,85.22,2.619,211.5673056,7.787
35,24-02-2012,805028.74,0,41.74,3.739,141.3007857,8.744
10,06-05-2011,1841369.99,0,73.56,4.193,129.0444333,8.494
5,04-02-2011,329613.2,0,41.67,2.989,213.1229755,6.634
14,11-11-2011,2081534.65,0,47.65,3.53,188.0632345,8.523
35,19-08-2011,820288.35,0,72.97,3.747,140.1289205,8.684
18,20-05-2011,994610.43,0,57.55,4.101,134.6803871,8.975
8,17-09-2010,836707.85,0,75.32,2.582,214.8785562,6.315
6,24-09-2010,1275591.84,0,76.49,2.624,213.1152886,6.973
4,26-11-2010,2789469.45,1,48.08,2.752,126.6692667,7.127
9,06-05-2011,545251.1,0,62.2,3.906,219.4315106,6.38
1,11-03-2011,1553191.63,0,53.56,3.459,214.1110564,7.742
15,27-04-2012,527402.62,0,41.57,4.163,137.9781333,8.15
27,12-11-2010,1828010.25,0,45.9,3.065,136.8349032,8.021
25,11-11-2011,719235.07,0,44.81,3.53,210.9810201,7.082
38,22-07-2011,365562.67,0,91.17,3.794,129.1507742,13.503
40,10-08-2012,1007906.43,0,70.09,3.772,138.1437742,4.156
3,03-08-2012,419990.29,0,86.55,3.417,225.4636332,6.334
1,26-10-2012,1493659.74,0,69.16,3.506,223.4442513,6.573
17,09-07-2010,836915.92,0,62.41,2.802,126.1518,6.697
45,30-03-2012,777254.06,0,50.04,3.953,190.6107463,8.424
1,02-03-2012,1688420.76,0,60.96,3.63,220.8480454,7.348
30,30-03-2012,449603.91,0,67.87,3.845,220.9991248,7.057
3,05-02-2010,461622.22,0,45.71,2.572,214.4248812,7.368
19,03-08-2012,1342123.78,0,73.41,3.819,138.1735806,8.193
13,27-04-2012,1970121.65,0,64.8,3.842,131.1266667,5.965
43,08-06-2012,643032.51,0,85.73,3.452,213.1702811,9.575
30,12-10-2012,434593.26,0,61.53,3.601,223.0154263,6.17
31,27-04-2012,1311352.25,0,69.21,3.814,221.255812,6.891
8,01-04-2011,878762.3,0,49.86,3.524,218.2586281,6.297
29,10-09-2010,491290.37,1,68.6,2.717,132.7564516,10.409
33,16-04-2010,307779.64,0,72.44,3.109,126.5621,9.849
31,08-04-2011,1416790.17,0,68.62,3.622,214.7252242,7.931
25,16-07-2010,726997.84,0,73.43,2.783,204.3571656,7.527
14,30-03-2012,1905033.01,0,50.04,3.953,190.6107463,8.424
16,24-12-2010,1004730.69,0,32.46,2.781,191.1430189,6.986
25,06-07-2012,753385.55,0,75.52,3.475,214.6873514,7.28
45,12-10-2012,734464.36,0,54.47,4.0,192.3272654,8.667
20,26-10-2012,2031650.55,0,60.04,3.882,216.1515902,7.293
27,18-06-2010,1887182.27,0,70.0,2.942,136.3243393,8.058
32,10-06-2011,1239741.34,0,65.49,3.735,192.8470612,8.595
15,21-10-2011,603318.89,0,51.67,3.757,136.5017742,7.866
43,30-07-2010,622112.23,0,79.79,2.64,203.2961774,9.816
24,27-07-2012,1307339.14,0,73.62,3.82,138.2033871,8.953
23,06-01-2012,1150662.55,0,24.29,3.439,136.698129,4.261
1,30-04-2010,1425100.71,0,67.41,2.78,210.3895456,7.808
10,17-09-2010,1716755.78,0,85.52,3.028,126.1454667,9.199
5,26-08-2011,310338.17,0,89.18,3.523,216.2950176,6.529
6,15-06-2012,1642247.48,0,82.1,3.393,223.3680933,5.964
11,11-06-2010,1339570.85,0,82.81,2.668,214.787913,7.343
22,01-07-2011,1077491.68,0,70.8,3.815,139.36375,8.023
23,03-08-2012,1416926.31,0,71.51,3.698,138.1735806,4.156
43,02-03-2012,693249.98,0,56.43,3.63,212.3180074,9.653
24,04-02-2011,1225182.04,0,23.83,3.4,133.1834194,8.252
42,27-07-2012,516352.21,0,83.98,3.769,130.7195806,7.17
42,06-04-2012,652312.11,0,65.99,4.282,131.0375484,7.382
31,05-08-2011,1428993.33,0,94.22,3.684,215.1978515,7.852
2,09-03-2012,1937628.26,0,57.11,3.669,220.6974332,7.057
4,21-01-2011,1886393.94,0,38.34,3.017,127.4404839,6.51
13,15-07-2011,1956813.31,0,75.59,3.553,129.1338387,6.877
42,29-04-2011,496010.17,0,73.38,4.151,128.9998667,8.494
24,21-10-2011,1283563.43,0,56.6,3.757,136.5017742,8.454
25,24-02-2012,613501.05,0,35.51,3.739,213.4725116,6.961
33,07-10-2011,262159.13,0,81.16,3.827,129.6938,8.01
21,14-10-2011,671379.44,0,69.79,3.274,217.0048261,7.441
15,03-08-2012,590739.62,0,73.13,3.819,138.1735806,8.193
38,16-12-2011,404283.84,0,43.29,3.6,129.8980645,12.89
26,16-03-2012,919503.4,0,35.06,3.867,137.5843871,7.467
35,19-03-2010,1117536.09,0,49.04,2.844,135.6682247,9.262
42,28-05-2010,484097.03,0,76.67,3.058,126.1602258,9.524
6,14-10-2011,1386520.99,0,71.24,3.274,218.9109844,6.551
44,01-06-2012,323410.94,0,61.11,3.788,130.9592258,5.621
35,08-06-2012,873415.01,0,64.05,3.689,142.1158099,8.876
11,09-07-2010,1280156.47,0,83.01,2.642,214.4265704,7.346
43,02-12-2011,585028.26,0,47.49,3.172,210.3126071,10.148
7,05-11-2010,480512.44,0,49.44,2.729,190.9964377,9.137
12,09-07-2010,943506.28,0,90.37,3.1,126.1518,14.18
44,06-04-2012,320021.1,0,48.85,3.793,131.0375484,5.621
22,08-07-2011,1017050.65,0,74.22,3.784,139.5442083,8.023
3,12-03-2010,384200.69,0,63.08,2.667,214.7027646,7.368
16,17-02-2012,494069.49,0,31.19,3.113,196.9432711,6.162
7,12-11-2010,507584.29,0,22.12,2.737,191.0411474,9.137
13,04-02-2011,1848186.58,0,23.35,2.974,127.7195806,7.47
17,13-04-2012,877055.32,0,46.94,3.833,131.108,6.235
2,14-01-2011,1744193.58,0,33.02,2.983,211.1176713,8.028
42,24-08-2012,535537.03,0,82.5,4.055,130.8381613,7.17
21,26-11-2010,1245628.61,1,62.96,2.735,211.4062867,8.163
11,20-01-2012,1207303.29,0,56.43,3.268,223.4700552,6.833
5,08-04-2011,307333.62,0,69.64,3.622,215.6407939,6.489
21,07-05-2010,744969.42,0,70.87,2.835,210.0011018,8.2
16,24-02-2012,495720.3,0,26.21,3.129,196.9499007,6.162
13,01-06-2012,2035431.39,0,61.11,3.788,130.9592258,5.965
25,02-03-2012,643155.89,0,36.01,3.816,213.6718127,6.961
40,04-11-2011,1011321.18,0,35.4,3.586,136.475129,4.42
1,31-08-2012,1582083.4,0,80.49,3.638,222.3054805,6.908
43,29-06-2012,593128.13,0,89.85,3.286,213.2460619,9.575
34,02-12-2011,988742.08,0,39.75,3.176,129.8459667,10.148
33,24-09-2010,231976.84,0,91.18,2.939,126.1900333,9.495
19,27-01-2012,1279623.26,0,32.41,3.737,136.9598387,7.943
43,30-09-2011,555183.72,0,78.97,3.355,208.4757143,10.641
41,24-08-2012,1464462.85,0,69.07,3.558,198.0984199,6.432
40,18-11-2011,905399.99,0,41.85,3.571,136.4666667,4.42
15,04-11-2011,615121.78,0,43.39,3.738,136.475129,7.866
21,24-12-2010,1587257.78,0,51.29,2.886,211.0646599,8.163
41,10-08-2012,1504545.94,0,71.73,3.509,198.0795651,6.432
9,07-05-2010,526128.61,0,68.58,2.835,213.848478,6.384
14,27-01-2012,1595362.27,0,37.93,3.567,189.5168505,8.424
23,30-03-2012,1261964.96,0,36.71,3.921,137.7261935,4.261
43,12-02-2010,682918.99,1,47.99,2.548,203.2010968,9.521
21,20-07-2012,691200.33,0,84.25,3.311,221.5701123,6.565
6,16-04-2010,1519846.36,0,65.68,2.808,211.9942765,7.092
29,16-12-2011,736805.66,0,39.11,3.445,136.5335161,9.357
3,06-08-2010,402635.76,0,85.13,2.627,214.8341952,7.346
7,19-10-2012,516424.83,0,43.01,3.75,199.1481963,7.557
23,16-03-2012,1258364.31,0,41.19,3.867,137.5843871,4.261
9,26-03-2010,484946.56,0,51.8,2.732,214.5531227,6.415
30,23-12-2011,492022.68,0,46.54,3.112,218.9995495,7.441
34,25-03-2011,922898.38,0,53.11,3.48,128.6160645,10.398
32,26-02-2010,1053247.1,0,26.64,2.586,189.6018023,9.014
18,18-05-2012,1047444.59,0,62.31,3.899,138.1065806,8.304
3,16-07-2010,352728.78,0,84.32,2.623,214.4176476,7.346
13,24-08-2012,2059458.25,0,77.37,3.582,130.8381613,5.765
26,22-06-2012,1056282.91,0,63.04,3.629,138.1629,7.489
35,31-12-2010,576332.05,1,29.59,3.179,136.665265,8.763
16,04-11-2011,511059.95,0,33.43,3.527,195.4847959,6.232
1,23-03-2012,1511068.07,0,65.93,3.787,221.2864126,7.348
40,27-07-2012,954396.85,0,67.88,3.701,138.2033871,4.156
22,17-09-2010,918285.97,0,62.49,2.716,136.6338071,8.433
14,06-05-2011,2095599.93,0,58.21,4.046,185.9374378,8.521
42,27-04-2012,526625.49,0,80.11,4.088,131.1266667,7.382
18,25-06-2010,1220983.17,0,74.04,2.81,132.4976,9.269
12,27-01-2012,888203.69,0,50.43,3.675,130.3144516,12.187
16,01-07-2011,608737.56,0,63.59,3.597,193.0930552,6.338
20,11-02-2011,2211388.14,1,25.38,3.239,206.0763862,7.343
22,22-04-2011,1152781.9,0,47.76,3.919,138.2475036,8.252
16,04-03-2011,484829.07,0,31.77,3.232,192.0116004,6.614
35,30-04-2010,1096930.65,0,53.55,2.921,135.9170833,9.051
31,21-01-2011,1344167.13,0,42.72,3.016,211.4864691,8.028
35,29-07-2011,770820.27,0,79.41,3.829,139.8933099,8.684
45,03-12-2010,879244.9,0,40.93,3.046,182.6676154,8.724
13,01-04-2011,1864238.64,0,42.49,3.487,128.7199355,7.193
4,08-04-2011,2074953.46,0,62.61,3.605,128.8238065,5.946
17,01-06-2012,938914.28,0,54.13,3.788,130.9592258,6.235
40,10-02-2012,999785.48,1,23.92,3.655,137.1666774,4.261
25,03-06-2011,737551.74,0,70.69,3.922,208.3551116,7.287
3,10-12-2010,467642.03,0,51.13,2.843,214.7693037,7.564
21,18-06-2010,785104.29,0,86.18,2.637,211.1096543,8.2
33,23-07-2010,252734.31,0,97.04,3.112,126.1283548,9.495
18,30-07-2010,1078557.62,0,75.79,2.792,132.5983871,9.342
39,29-10-2010,1294769.08,0,75.14,2.716,210.6736944,8.476
11,11-05-2012,1300147.07,0,75.13,3.688,225.2351496,6.664
17,23-09-2011,895535.31,0,56.96,3.648,129.5183333,6.745
19,25-11-2011,1974646.78,1,42.75,3.689,136.4788,7.866
24,05-10-2012,1416720.54,0,60.35,4.151,138.8256,8.693
10,04-11-2011,1904438.59,0,68.57,3.828,129.8051935,7.874
13,03-09-2010,1911852.58,0,65.71,2.868,126.1019355,7.951
29,07-05-2010,568497.35,0,63.81,2.981,132.1062,10.16
27,18-05-2012,1707158.82,0,65.15,4.029,142.0970115,8.253
31,16-09-2011,1363460.86,0,80.62,3.526,215.6944378,7.852
34,16-07-2010,930269.79,0,78.53,2.621,126.1498065,9.816
34,14-05-2010,933924.44,0,60.74,2.845,126.2085484,9.593
32,17-06-2011,1192031.38,0,67.38,3.697,192.9034759,8.595
1,04-02-2011,1606629.58,0,42.27,2.989,212.5668812,7.742
23,26-08-2011,1637266.29,0,67.04,3.796,136.2136129,4.584
30,22-06-2012,428554.63,0,81.78,3.346,221.4411622,6.891
33,19-02-2010,296850.83,0,62.16,2.915,126.5262857,10.115
41,17-12-2010,1627904.68,0,31.51,2.778,191.0303376,7.508
45,20-07-2012,737613.65,0,78.89,3.567,191.1670428,8.684
2,06-04-2012,2129035.91,0,68.43,3.891,221.0737638,6.891
8,07-10-2011,929976.55,0,67.61,3.285,220.4772543,6.123
5,15-06-2012,327383.64,0,81.64,3.393,222.3492901,5.801
33,15-04-2011,275749.56,0,64.64,4.089,128.9107333,8.687
10,25-03-2011,1815798.85,0,62.53,3.716,128.6160645,8.744
22,15-10-2010,954401.46,0,55.23,2.878,136.6401935,8.572
45,20-04-2012,776661.74,0,63.13,4.027,190.8138013,8.567
25,15-04-2011,674562.45,0,51.43,3.821,208.3172811,7.287
8,28-05-2010,868041.56,0,74.71,2.759,214.2500323,6.29
31,12-08-2011,1443311.49,0,92.32,3.638,215.2593211,7.852
5,16-09-2011,278529.71,0,83.55,3.526,216.6033083,6.529
38,18-02-2011,364606.7,0,53.35,3.43,127.99525,14.021
10,28-05-2010,1904618.17,0,76.67,3.058,126.1602258,9.524
3,09-12-2011,468772.8,0,49.26,3.158,222.4167852,7.197
10,20-04-2012,1777166.53,0,67.75,4.111,131.1173333,7.382
36,23-09-2011,322405.13,0,78.35,3.441,215.1233185,8.177
24,27-05-2011,1311153.72,0,65.74,4.134,134.7677742,8.212
7,04-02-2011,558027.77,0,-2.06,3.011,191.7625895,8.818
34,16-03-2012,999298.43,0,48.09,3.707,130.8261935,9.653
22,27-01-2012,786459.23,0,35.68,3.568,140.9124021,7.503
43,03-08-2012,614378.94,0,85.06,3.417,213.3388802,9.285
34,27-07-2012,917883.79,0,77.3,3.356,130.7195806,9.285
37,19-11-2010,518124.16,0,56.73,2.771,210.65429,8.476
37,26-08-2011,527947.21,0,86.02,3.523,214.4878416,8.177
11,10-09-2010,1231428.46,1,81.93,2.565,214.8065431,7.346
9,11-11-2011,594574.12,0,58.28,3.297,221.6482278,6.054
36,03-12-2010,360266.09,0,54.44,2.694,210.376263,8.476
11,24-08-2012,1409515.73,0,83.17,3.62,225.6925864,6.334
37,24-02-2012,518696.89,0,62.21,3.555,219.3244636,7.244
18,20-08-2010,1141860.67,0,71.76,2.796,132.6616129,9.342
23,13-04-2012,1231752.54,0,41.81,4.025,137.868,4.125
40,11-06-2010,1007574.67,0,59.42,2.83,132.4357419,5.435
1,05-02-2010,1643690.9,0,42.31,2.572,211.0963582,8.106
42,11-03-2011,607294.56,0,64.22,3.63,128.3995,8.744
17,19-10-2012,957356.84,0,48.16,3.781,131.1499677,5.527
44,05-10-2012,337390.44,0,61.79,3.815,131.0756667,5.217
19,06-07-2012,1557120.44,0,76.07,3.646,138.2296333,8.193
35,10-12-2010,1108580.19,0,30.83,3.109,136.5255714,8.763
19,24-12-2010,2678206.42,0,26.05,3.309,132.7477419,8.067
2,21-01-2011,1751384.9,0,41.4,3.016,211.4864691,8.028
13,03-08-2012,2044148.23,0,81.99,3.512,130.737871,5.765
30,10-06-2011,424697.05,0,84.71,3.648,214.6964908,7.931
3,04-03-2011,437084.51,0,65.11,3.288,217.1716979,7.551
45,02-07-2010,800147.84,0,76.61,2.815,182.3187801,8.743
31,04-06-2010,1427624.5,0,82.68,2.705,210.833616,8.2
25,09-03-2012,643711.53,0,37.44,3.848,213.8711137,6.961
13,21-05-2010,1853657.6,0,57.71,2.95,126.1843871,8.107
21,26-03-2010,686497.53,0,51.66,2.732,210.6766095,8.324
34,09-07-2010,911210.81,0,75.0,2.637,126.1518,9.816
27,06-07-2012,2062224.92,0,82.08,3.646,142.2234298,8.239
1,02-09-2011,1550229.22,0,87.83,3.533,215.7971409,7.962
14,17-12-2010,2762861.41,0,30.51,3.14,182.517732,8.724
1,19-10-2012,1508068.77,0,67.97,3.594,223.4257233,6.573
8,21-09-2012,857796.45,0,66.96,3.721,226.3645848,5.401
7,28-10-2011,527339.52,0,28.82,3.55,195.3318977,8.513
36,09-07-2010,471713.59,0,81.74,2.596,209.8708867,8.36
31,20-07-2012,1392395.2,0,84.25,3.311,221.5701123,6.565
21,19-08-2011,855546.5,0,90.11,3.554,215.3229307,7.852
23,13-01-2012,1031451.35,0,28.49,3.523,136.753,4.261
45,26-03-2010,782563.38,0,54.36,2.854,181.9718697,8.992
31,26-11-2010,1858856.06,1,62.96,2.735,211.4062867,8.163
11,03-12-2010,1380522.64,0,55.9,2.708,214.9153531,7.564
19,11-05-2012,1442873.22,0,55.33,4.055,138.0882667,8.15
12,02-07-2010,951957.31,0,91.98,3.105,126.1392,14.18
14,28-01-2011,1613718.38,0,24.05,3.237,183.1800955,8.549
38,28-09-2012,398468.08,0,81.22,3.966,131.043,10.926
5,12-11-2010,301827.36,0,62.37,2.728,212.5604113,6.768
40,24-06-2011,977103.64,0,62.59,3.851,135.2652667,4.781
39,04-11-2011,1553629.59,0,58.04,3.332,216.5634344,7.716
4,25-02-2011,2078094.69,0,49.0,3.087,128.13,6.51
40,08-04-2011,947753.32,0,34.77,3.72,134.1777742,4.781
8,16-04-2010,882917.12,0,62.66,2.808,213.8186357,6.29
42,23-03-2012,561226.38,0,56.54,4.288,130.8966452,7.545
16,20-04-2012,436221.26,0,43.61,3.936,197.7227385,6.169
4,20-01-2012,2005097.76,0,42.09,3.273,130.2792258,4.607
4,19-10-2012,2097266.85,0,64.46,3.61,131.1499677,3.879
1,16-12-2011,1881176.67,0,51.63,3.159,219.1794533,7.866
26,01-07-2011,1070119.09,0,59.89,3.815,135.4468,7.767
34,18-05-2012,998672.85,0,64.97,3.62,131.0983226,9.575
22,25-03-2011,933528.39,0,38.77,3.624,137.8478929,8.458
18,08-04-2011,1018541.3,0,43.32,3.72,134.1777742,8.975
26,02-12-2011,1012498.49,0,36.74,3.501,136.4909333,7.598
41,13-05-2011,1270025.74,0,50.29,3.767,192.826069,6.934
19,30-03-2012,1327139.35,0,43.47,4.098,137.7261935,7.943
19,03-06-2011,1457345.75,0,66.01,4.069,134.8551613,7.658
15,30-04-2010,570791.11,0,49.09,3.042,132.0644333,8.185
31,22-07-2011,1401944.8,0,90.27,3.651,215.0749122,7.852
41,27-04-2012,1248950.65,0,57.66,3.927,197.664546,6.547
14,19-02-2010,2204556.7,0,31.27,2.745,182.0347816,8.992
24,26-11-2010,1779276.51,1,41.92,3.186,132.8369333,8.275
14,16-12-2011,2594363.09,0,39.93,3.413,188.7979349,8.523
20,12-11-2010,2187765.28,0,42.38,2.931,205.2098614,7.484
40,05-02-2010,1001943.8,0,14.48,2.788,131.5279032,5.892
43,18-11-2011,628115.61,0,57.75,3.308,209.8651071,10.148
33,02-03-2012,248051.53,0,60.91,3.882,130.6457931,7.603
34,04-11-2011,992621.93,0,48.04,3.322,129.8051935,10.148
38,09-07-2010,343850.34,0,90.37,3.1,126.1518,14.18
8,23-12-2011,1462254.05,0,38.16,3.112,222.8743862,6.123
16,08-04-2011,439276.5,0,38.04,3.532,192.3418571,6.339
41,06-08-2010,1338132.72,0,69.21,2.69,190.0990028,7.335
43,20-01-2012,619225.65,0,52.72,3.268,211.4997811,9.653
44,12-10-2012,337796.13,0,55.1,3.797,131.1083333,5.217
14,10-06-2011,2132446.0,0,73.88,3.881,185.6486923,8.521
8,11-11-2011,917088.48,0,50.56,3.297,221.4595129,6.123
8,15-10-2010,826546.96,0,62.59,2.72,215.1757,6.433
18,27-04-2012,961186.23,0,50.43,4.023,137.9781333,8.304
10,19-10-2012,1734834.82,0,72.71,4.449,131.1499677,6.943
14,29-04-2011,1930617.64,0,66.18,3.962,185.8029526,8.521
16,29-10-2010,495022.51,0,35.76,2.748,190.951728,6.986
1,09-07-2010,1546074.18,0,80.48,2.642,211.108414,7.787
17,22-10-2010,815093.76,0,47.95,2.849,126.3815484,6.885
4,24-09-2010,1810684.68,0,60.96,2.642,126.1900333,7.372
2,04-11-2011,1959707.9,0,55.53,3.332,217.4853605,7.441
24,26-10-2012,1307182.29,0,55.16,4.071,138.7281613,8.693
40,24-08-2012,945318.47,0,63.91,3.874,138.2814516,4.156
44,29-04-2011,281247.97,0,43.85,3.683,128.9998667,6.906
