Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
23,08-10-2010,1179851.68,0,50.75,2.776,132.7516667,5.287
26,24-12-2010,1573982.47,0,21.81,3.15,132.7477419,8.149
16,25-11-2011,712422.4,1,31.39,3.424,195.7704,6.232
10,08-10-2010,1772192.42,0,77.04,2.924,126.2791667,9.003
10,15-07-2011,1775068.4,0,86.01,3.779,129.1338387,8.257
14,13-04-2012,1912909.69,0,51.83,4.044,190.7595962,8.567
24,27-04-2012,1194334.65,0,49.26,4.163,137.9781333,8.983
22,13-07-2012,971361.38,0,75.81,3.561,142.2548214,7.753
17,20-08-2010,783929.7,0,67.04,2.85,126.0766452,6.697
12,12-08-2011,955913.68,0,91.04,3.701,129.2015806,13.503
33,18-05-2012,276899.95,0,89.81,4.308,131.0983226,7.396
4,27-05-2011,1986597.95,0,73.65,3.771,129.0623548,5.946
10,02-04-2010,2138651.97,0,63.66,3.086,126.6034839,9.524
10,29-04-2011,1873646.34,0,73.38,4.151,128.9998667,8.494
27,17-02-2012,1606221.56,0,37.24,3.874,141.2140357,8.009
24,30-12-2011,1363973.16,1,33.45,3.566,136.6432581,8.454
14,11-02-2011,1980405.03,1,30.3,3.239,183.7016129,8.549
17,23-04-2010,977790.83,0,52.25,2.936,126.4713333,6.635
27,23-03-2012,1620839.34,0,57.3,4.054,141.6269332,8.009
7,25-05-2012,532739.77,0,50.6,3.804,197.5886046,8.09
36,14-05-2010,476733.74,0,77.53,2.805,209.118536,8.464
11,02-07-2010,1302600.14,0,83.09,2.669,214.5463222,7.346
8,18-02-2011,1065108.64,0,50.64,3.045,216.6310383,6.262
33,19-03-2010,282235.73,0,64.6,3.054,126.6066452,10.115
12,21-01-2011,802105.5,0,53.53,3.223,127.4404839,14.021
39,15-10-2010,1238742.0,0,69.96,2.72,210.5805944,8.476
44,07-10-2011,312577.36,0,60.62,3.592,129.6938,6.078
19,22-07-2011,1377119.45,0,79.37,3.972,135.8738387,7.806
29,25-03-2011,478773.05,0,38.77,3.624,133.9587419,10.256
17,06-07-2012,1046782.52,0,68.91,3.63,130.7196333,5.936
24,17-09-2010,1273295.46,0,60.31,2.846,132.7670667,8.117
40,19-02-2010,916289.2,0,27.84,2.747,131.637,5.892
33,06-04-2012,275911.97,0,70.75,4.282,131.0375484,7.396
18,02-04-2010,1254107.84,0,45.63,2.826,131.9019677,9.269
42,03-08-2012,573084.71,0,84.76,3.595,130.737871,7.17
4,09-04-2010,1818452.72,0,54.16,2.773,126.6019032,7.896
9,27-08-2010,506789.66,0,84.01,2.619,215.1199536,6.442
8,27-04-2012,879448.25,0,70.34,3.814,225.1734114,5.679
17,05-08-2011,866184.92,0,65.71,3.595,129.1846452,6.745
4,05-02-2010,2135143.87,0,43.76,2.598,126.4420645,8.623
8,30-09-2011,809049.37,0,72.2,3.355,220.1329176,6.425
26,24-08-2012,1022704.2,0,62.08,3.874,138.2814516,7.405
22,06-01-2012,895358.2,0,34.61,3.439,140.6461359,7.503
12,23-03-2012,1045419.87,0,56.26,4.038,130.8966452,12.187
18,11-03-2011,1002714.25,0,38.4,3.6,133.7361429,9.131
21,06-05-2011,718898.33,0,61.87,3.906,215.4448709,7.931
32,28-05-2010,1205662.85,0,64.69,2.737,189.4452425,8.963
15,10-06-2011,642679.81,0,69.86,4.025,134.9425484,7.658
4,05-08-2011,2160057.39,0,86.09,3.662,129.1846452,5.644
43,25-02-2011,592340.01,0,58.37,3.065,205.4415714,10.398
8,06-04-2012,1046816.59,0,62.18,3.891,224.9883618,5.679
21,23-09-2011,681913.29,0,75.68,3.467,216.0282356,7.852
24,05-02-2010,1388725.63,0,22.43,2.954,131.5279032,8.326
37,12-10-2012,521810.75,0,71.28,3.601,222.0510793,6.228
15,30-03-2012,557547.25,0,42.65,4.098,137.7261935,7.943
31,15-10-2010,1265852.43,0,68.61,2.72,211.4713286,8.163
28,05-02-2010,1672352.29,0,49.47,2.962,126.4420645,13.975
39,03-08-2012,1608277.74,0,84.05,3.417,220.6319358,6.623
21,06-07-2012,693013.59,0,85.26,3.227,221.5215064,6.565
10,24-06-2011,1711813.13,0,90.69,3.807,129.0663,8.494
9,27-04-2012,550414.99,0,73.07,3.814,225.3672537,5.539
11,29-10-2010,1195036.0,0,74.21,2.716,215.2274686,7.564
6,26-10-2012,1431426.34,0,72.34,3.506,225.0686254,5.329
32,21-10-2011,1151258.74,0,48.87,3.548,195.1789994,8.513
9,28-10-2011,548527.49,0,63.96,3.372,221.3159563,6.054
18,09-03-2012,1084894.47,0,38.1,3.876,137.5066897,8.075
33,16-09-2011,262407.57,0,85.79,3.784,129.4306,8.442
9,13-04-2012,578539.86,0,69.19,3.891,225.2562439,5.539
24,25-05-2012,1407897.57,0,65.79,3.979,138.1101935,8.983
14,21-05-2010,2108187.1,0,62.62,2.958,181.8538486,8.899
3,24-12-2010,605990.41,0,57.16,2.886,214.7017828,7.564
33,23-09-2011,234793.12,0,88.93,3.789,129.5183333,8.442
34,19-10-2012,963516.28,0,58.47,3.61,131.1499677,8.839
45,10-02-2012,803657.12,1,37.0,3.64,189.7076048,8.424
36,26-02-2010,447519.44,0,50.87,2.52,210.0771885,8.554
19,24-06-2011,1440785.7,0,68.4,3.964,135.2652667,7.658
33,28-09-2012,242813.51,0,86.42,3.966,131.043,7.147
32,16-07-2010,1120172.24,0,76.2,2.699,189.6125456,9.017
18,04-11-2011,1100625.06,0,38.29,3.586,136.475129,8.471
26,09-03-2012,1028569.01,0,29.03,3.876,137.5066897,7.467
4,03-06-2011,2065377.15,0,78.26,3.683,129.0490323,5.946
5,23-07-2010,274742.63,0,83.66,2.608,211.7915565,6.496
8,20-08-2010,870676.44,0,79.36,2.664,214.9779825,6.315
10,31-12-2010,1707298.14,1,49.67,3.148,127.0876774,9.003
43,15-04-2011,635758.03,0,65.01,3.743,207.1015429,10.581
16,02-09-2011,580805.33,0,63.44,3.511,194.5092113,6.338
29,28-05-2010,577627.66,0,65.64,2.906,132.2939355,10.16
6,06-08-2010,1633241.59,0,86.61,2.627,213.0311188,6.973
17,01-04-2011,795859.23,0,39.38,3.487,128.7199355,6.774
9,03-12-2010,578164.82,0,49.89,2.708,215.1445203,6.56
21,30-03-2012,724798.76,0,67.87,3.845,220.9991248,7.057
12,30-07-2010,913548.25,0,96.31,3.017,126.1069032,14.18
40,11-03-2011,860255.58,0,30.53,3.6,133.7361429,5.114
13,22-04-2011,2124316.34,0,47.55,3.655,128.9553,7.193
27,19-11-2010,1704785.74,0,50.81,3.138,136.7715714,8.021
36,16-09-2011,343108.12,0,82.06,3.473,214.7934111,8.177
19,28-10-2011,1396612.36,0,46.49,3.757,136.4884516,7.866
11,26-03-2010,1245624.27,0,58.09,2.732,214.3241011,7.368
40,16-04-2010,882636.96,0,43.3,2.885,131.9809,5.435
44,06-07-2012,358461.58,0,79.23,3.63,130.7196333,5.407
37,24-08-2012,522665.04,0,81.26,3.62,220.8526787,6.623
43,05-11-2010,605960.2,0,62.52,2.689,203.8713871,10.21
34,24-06-2011,923795.04,0,77.16,3.57,129.0663,10.581
20,16-03-2012,2064991.71,0,53.73,3.862,214.0167132,6.961
25,21-05-2010,704113.22,0,57.17,2.958,203.8770235,7.856
3,27-01-2012,349518.1,0,58.06,3.29,223.5645845,6.833
40,12-11-2010,935481.32,0,38.5,2.961,132.9783226,5.287
29,05-11-2010,521002.97,0,44.34,2.938,132.9245806,10.524
21,29-06-2012,716341.39,0,88.05,3.286,221.4813343,6.891
32,27-01-2012,1051864.6,0,36.67,3.038,196.8262786,8.256
26,04-05-2012,946573.29,0,40.29,3.991,138.0332,7.489
41,15-07-2011,1245772.7,0,68.18,3.532,193.3125484,6.901
31,05-11-2010,1324455.72,0,58.71,2.689,211.6135053,8.163
36,30-03-2012,304144.9,0,70.48,3.891,220.0454862,7.244
11,02-03-2012,1438383.44,0,62.61,3.63,224.3470245,6.833
5,02-03-2012,359206.21,0,60.66,3.63,221.4342146,5.943
22,21-05-2010,979977.89,0,59.99,2.961,136.0796521,8.348
10,03-02-2012,1867403.01,0,56.85,3.543,130.3496774,7.545
26,13-04-2012,889670.29,0,36.9,4.025,137.868,7.489
5,05-08-2011,317738.56,0,91.07,3.684,216.1071198,6.529
32,30-12-2011,1102367.65,1,32.99,3.119,196.3586101,8.513
26,07-09-2012,1081874.03,1,61.58,3.921,138.4729355,7.405
28,16-09-2011,1159212.1,0,76.36,3.918,129.4306,13.503
3,15-04-2011,366250.69,0,75.88,3.743,218.6788642,7.574
36,20-08-2010,437949.9,0,85.54,2.604,210.3617581,8.36
4,06-05-2011,2063682.76,0,63.41,3.866,129.0444333,5.946
38,28-05-2010,326469.43,0,67.84,3.058,126.1602258,14.099
30,06-04-2012,461511.92,0,69.02,3.891,221.0737638,6.891
26,14-01-2011,812323.29,0,16.7,3.215,132.9510645,7.907
27,23-12-2011,2739019.75,0,41.59,3.587,140.528765,7.906
42,14-01-2011,613899.15,0,49.98,3.312,127.3009355,8.744
30,10-02-2012,451365.99,1,46.52,3.409,219.9049073,7.057
27,04-03-2011,1656130.67,0,36.99,3.605,137.5017028,7.827
38,24-02-2012,409411.61,0,53.13,3.95,130.5502069,12.187
8,30-03-2012,905935.29,0,66.69,3.845,224.9141521,5.825
32,10-02-2012,1129422.86,1,23.34,3.103,196.9195056,8.256
26,18-11-2011,946091.79,0,37.78,3.571,136.4666667,7.598
29,01-07-2011,567114.6,0,70.8,3.815,135.4468,9.863
15,11-03-2011,537035.28,0,34.27,3.752,133.7361429,7.771
44,08-06-2012,340238.38,0,68.4,3.776,130.8896774,5.621
2,13-08-2010,1895601.05,0,89.05,2.692,211.2951413,8.099
13,30-12-2011,1969056.91,1,31.53,3.119,130.0710323,6.392
25,26-03-2010,696687.6,0,45.84,2.854,204.201755,8.187
8,21-01-2011,822668.23,0,42.06,3.016,215.1729926,6.262
15,14-05-2010,594385.2,0,47.13,3.112,132.152129,8.185
40,07-10-2011,1070389.98,0,50.21,3.633,136.472,4.42
33,09-03-2012,287346.29,0,62.2,3.963,130.7413793,7.603
41,06-01-2012,1208191.61,0,37.21,3.095,196.5458309,6.589
43,09-12-2011,617898.07,0,34.23,3.158,210.5363571,10.148
44,05-03-2010,284617.27,0,40.65,2.681,126.5782857,8.119
37,30-03-2012,533734.94,0,70.48,3.845,220.0454862,7.244
7,03-09-2010,532765.05,0,49.84,2.773,190.3621607,9.017
30,15-04-2011,426666.92,0,71.01,3.743,214.9420631,7.931
11,25-03-2011,1229777.24,0,73.74,3.473,217.9674705,7.551
26,17-09-2010,923473.7,0,50.08,2.716,132.7670667,8.445
21,02-09-2011,705557.8,0,91.94,3.533,215.4508632,7.852
12,21-05-2010,958374.56,0,76.2,3.12,126.1843871,14.099
36,29-10-2010,392654.26,0,76.22,2.68,210.6736944,8.476
25,17-09-2010,628989.88,0,60.13,2.706,204.7513279,7.527
25,07-01-2011,558794.63,0,29.0,3.193,204.6487803,7.343
45,04-11-2011,833429.22,0,43.92,3.551,187.9703629,8.523
24,12-02-2010,1414107.1,1,25.94,2.94,131.5866129,8.326
38,13-05-2011,366977.79,0,70.93,4.202,129.089,13.736
24,10-09-2010,1474498.59,1,67.11,2.837,132.7564516,8.117
28,12-02-2010,1558968.49,1,47.87,2.946,126.4962581,13.975
27,05-10-2012,1591816.88,0,64.5,4.151,142.8516833,8.0
34,02-03-2012,990263.7,0,42.74,3.619,130.6457931,9.653
38,22-06-2012,405938.35,0,91.61,4.014,130.7929,11.627
4,20-07-2012,2175563.69,0,79.14,3.263,130.7012903,4.077
31,26-08-2011,1417267.07,0,92.07,3.523,215.386897,7.852
31,16-07-2010,1335433.72,0,85.61,2.623,210.7577954,8.099
25,03-12-2010,885572.96,0,32.41,3.046,204.8249189,7.484
42,14-09-2012,586737.66,0,78.47,3.966,130.9776667,7.17
28,26-11-2010,1937033.5,1,47.66,3.162,126.6692667,14.313
41,18-05-2012,1331514.44,0,55.24,3.837,197.5553137,6.547
19,23-03-2012,1342254.55,0,56.72,4.054,137.6552903,7.943
44,13-04-2012,311390.22,0,51.7,3.833,131.108,5.621
16,13-08-2010,543757.97,0,63.91,2.723,190.2611552,6.868
45,01-10-2010,690007.76,0,70.58,2.707,182.7168385,8.724
35,11-03-2011,830601.39,0,43.64,3.582,137.6269617,8.549
11,24-06-2011,1254587.84,0,86.13,3.594,218.45094,7.574
28,31-08-2012,1227118.75,0,89.78,4.093,130.8853548,10.926
30,22-04-2011,445358.73,0,70.79,3.807,215.1096657,7.931
14,03-09-2010,2182563.66,0,78.37,2.715,182.6042922,8.743
38,07-09-2012,490274.82,1,88.52,4.124,130.9325484,10.926
35,18-06-2010,1198025.76,0,70.0,2.78,136.3243393,9.051
14,22-07-2011,1882070.88,0,82.33,3.811,186.2177885,8.625
20,03-12-2010,2416051.17,0,35.47,3.046,204.8249189,7.484
1,03-02-2012,1636339.65,0,56.55,3.36,220.1720153,7.348
13,18-03-2011,1852443.78,0,44.69,3.407,128.5121935,7.47
12,21-09-2012,922735.37,0,82.97,4.125,131.0103333,10.926
30,06-07-2012,440553.42,0,85.26,3.227,221.5215064,6.565
16,27-08-2010,581010.52,0,65.66,2.731,190.3284922,6.868
36,10-06-2011,374182.04,0,82.41,3.633,213.7917147,8.3
36,24-06-2011,360009.94,0,83.95,3.569,213.8402689,8.3
33,30-07-2010,242047.03,0,92.71,3.017,126.1069032,9.495
33,25-06-2010,259419.91,0,93.66,3.084,126.1266,9.849
12,17-06-2011,986504.93,0,86.84,3.935,129.0432,13.736
14,29-07-2011,1871021.01,0,81.31,3.829,186.2955962,8.625
11,23-09-2011,1235775.15,0,82.14,3.467,219.7414914,7.567
1,10-08-2012,1592409.97,0,85.05,3.494,221.9584329,6.908
15,17-06-2011,639928.85,0,63.9,3.989,135.0837333,7.658
38,20-08-2010,329139.73,0,92.81,3.041,126.0766452,14.18
30,08-10-2010,462080.47,0,65.76,2.633,211.4044906,8.163
4,29-04-2011,1878167.44,0,64.22,3.781,128.9998667,5.946
5,08-06-2012,341704.59,0,81.02,3.452,222.33627,5.801
43,16-09-2011,618877.13,0,77.17,3.526,207.8527143,10.641
33,03-02-2012,256091.32,0,59.53,3.543,130.3496774,7.603
8,26-10-2012,891671.44,0,64.74,3.506,227.0369359,5.124
33,19-08-2011,242771.37,0,95.89,3.743,129.2405806,8.442
44,22-10-2010,270110.3,0,56.89,2.849,126.3815484,7.61
41,10-02-2012,1238844.56,1,22.0,3.103,196.9195056,6.589
38,23-04-2010,335121.82,0,64.55,3.05,126.4713333,14.099
16,30-03-2012,485095.41,0,48.29,3.75,197.4133259,6.162
40,24-12-2010,1648829.18,0,24.18,3.15,132.7477419,5.287
12,27-08-2010,1004516.46,0,93.19,3.129,126.0892903,14.18
41,11-06-2010,1217199.39,0,63.36,2.684,189.4000734,7.363
38,21-09-2012,409600.98,0,82.97,4.125,131.0103333,10.926
41,16-03-2012,1201511.62,0,47.76,3.486,197.0457208,6.589
12,29-06-2012,943124.74,0,90.47,3.875,130.7562667,11.627
26,22-07-2011,1017867.8,0,69.52,3.882,135.8738387,7.767
42,20-04-2012,552529.23,0,67.75,4.111,131.1173333,7.382
29,20-08-2010,531640.19,0,73.21,2.796,132.6616129,10.409
13,26-11-2010,2766400.05,1,28.22,2.83,126.6692667,7.795
36,20-01-2012,330927.21,0,58.9,3.275,218.6755292,7.244
13,06-05-2011,1986380.4,0,47.75,3.744,129.0444333,7.193
22,27-05-2011,1021568.34,0,62.59,4.034,138.6782834,8.252
2,20-04-2012,1847344.45,0,65.69,3.877,221.2021074,6.891
30,02-04-2010,457884.06,0,64.12,2.719,210.4798874,8.2
16,13-05-2011,410406.95,0,43.29,3.767,192.826069,6.339
11,25-06-2010,1262025.08,0,84.5,2.653,214.6660741,7.343
41,03-06-2011,1297584.95,0,54.81,3.763,192.8418131,6.934
41,12-03-2010,1023997.71,0,33.4,2.684,189.7372075,7.541
20,08-07-2011,2123787.79,0,74.69,3.711,208.4386847,7.274
39,06-08-2010,1409989.67,0,84.92,2.627,210.2614925,8.36
14,25-05-2012,2030869.61,0,67.21,3.798,191.0028096,8.567
26,04-11-2011,988950.75,0,31.7,3.586,136.475129,7.598
36,13-01-2012,325976.34,0,56.28,3.254,218.5823389,7.244
15,14-10-2011,537300.94,0,61.3,3.744,136.5150968,7.866
29,21-05-2010,502021.82,0,59.99,2.961,132.2230323,10.16
30,17-08-2012,423351.15,0,85.55,3.571,221.6751459,6.565
45,16-12-2011,1078905.68,0,39.93,3.413,188.7979349,8.523
27,23-09-2011,1606208.68,0,63.61,3.899,140.32725,7.85
45,18-11-2011,773603.77,0,51.34,3.53,188.1983654,8.523
33,15-07-2011,265003.47,0,92.83,3.779,129.1338387,8.442
23,24-02-2012,1272948.27,0,31.12,3.751,137.3411034,4.261
41,31-12-2010,1001790.16,1,25.19,2.829,191.2557002,7.508
38,06-04-2012,499267.66,0,64.05,4.121,131.0375484,11.627
19,23-09-2011,1300375.76,0,61.32,3.899,136.367,7.806
44,04-03-2011,293984.54,0,34.23,3.23,128.26475,7.224
10,23-09-2011,1685910.53,0,82.51,3.789,129.5183333,8.257
15,06-08-2010,639651.24,0,72.7,2.942,132.6141935,8.099
35,08-10-2010,874615.32,0,57.78,2.764,136.6277321,8.763
12,09-04-2010,1041238.87,0,59.25,3.09,126.6019032,14.099
43,13-01-2012,663529.64,0,43.68,3.261,211.4115714,9.653
12,05-08-2011,988712.52,0,90.61,3.803,129.1846452,13.503
35,10-06-2011,855130.21,0,73.26,3.881,138.8606382,8.512
8,10-08-2012,930745.69,0,83.74,3.494,225.5226885,5.401
14,12-08-2011,1928773.82,0,77.0,3.812,186.4512115,8.625
42,24-09-2010,492262.96,0,85.75,2.939,126.1900333,9.199
28,17-06-2011,1268503.49,0,86.84,3.935,129.0432,13.736
15,02-07-2010,709337.11,0,66.13,2.958,132.5218667,8.099
32,19-08-2011,1221318.17,0,73.72,3.499,194.2500634,8.622
31,23-03-2012,1365824.97,0,62.96,3.787,220.9244858,7.057
40,21-09-2012,899768.4,0,54.12,4.056,138.6534,4.156
10,27-07-2012,1817603.66,0,83.98,3.769,130.7195806,7.17
32,30-03-2012,1108686.87,0,56.09,3.75,197.4133259,8.256
4,18-06-2010,1929736.35,0,81.53,2.635,126.114,7.896
8,24-08-2012,936373.65,0,73.77,3.62,225.7418442,5.401
15,29-04-2011,560764.41,0,55.46,4.117,134.4357333,7.658
4,10-09-2010,1865820.81,1,73.54,2.574,126.1145806,7.372
2,03-06-2011,1933756.21,0,83.07,3.699,214.9254865,7.931
32,22-07-2011,1185674.48,0,76.0,3.545,193.5120367,8.622
43,11-02-2011,635650.98,1,40.65,3.022,204.873871,10.398
6,29-04-2011,1479249.9,0,75.27,3.81,217.1847255,6.855
5,06-04-2012,402985.7,0,70.4,3.891,222.0225762,5.801
