Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
22,12-03-2010,967187.37,0,43.43,2.805,135.6270013,8.283
4,05-10-2012,2209835.43,0,63.07,3.62,131.0756667,3.879
35,02-07-2010,1245827.08,0,76.25,2.815,136.3722893,8.861
31,13-07-2012,1374301.34,0,82.51,3.256,221.5616784,6.565
5,09-07-2010,291808.87,0,81.14,2.642,211.6642907,6.496
24,25-06-2010,1399073.75,0,74.9,2.958,132.4976,8.211
38,29-04-2011,344225.99,0,68.27,4.151,128.9998667,13.736
31,18-05-2012,1441473.82,0,72.42,3.63,221.380331,6.891
22,26-11-2010,1564502.26,1,44.61,3.07,136.6895714,8.572
22,05-10-2012,1009887.36,0,62.09,4.027,142.8516833,7.543
31,30-03-2012,1318854.22,0,67.87,3.845,220.9991248,7.057
12,23-09-2011,871692.74,0,82.95,3.789,129.5183333,13.503
27,04-02-2011,1628100.79,0,28.7,3.4,137.0542431,7.827
11,05-03-2010,1426622.65,0,53.96,2.625,214.6751386,7.368
14,20-07-2012,1553250.16,0,78.89,3.567,191.1670428,8.684
37,19-08-2011,506897.98,0,87.24,3.554,214.4239935,8.177
2,07-09-2012,1898777.07,1,87.65,3.73,222.0747635,6.565
31,25-06-2010,1303523.73,0,87.01,2.653,210.9950134,8.2
28,08-04-2011,1414713.5,0,64.47,4.003,128.8238065,13.736
18,18-06-2010,1183225.92,0,65.96,2.805,132.4733333,9.269
31,19-03-2010,1332261.01,0,54.68,2.72,210.8733316,8.324
30,30-07-2010,437893.76,0,83.59,2.64,211.0264684,8.099
5,30-03-2012,331318.73,0,67.76,3.845,221.9480412,5.943
39,11-05-2012,1470792.41,0,75.52,3.688,220.4075581,6.989
7,07-05-2010,395453.83,0,40.07,2.771,189.5312483,8.963
23,15-06-2012,1543667.68,0,64.73,3.683,138.1295333,4.125
41,08-10-2010,1162042.24,0,57.1,2.745,190.7763218,7.508
45,09-12-2011,957155.31,0,46.57,3.415,188.6544692,8.523
44,04-05-2012,326053.28,0,54.41,3.831,131.136,5.621
32,06-04-2012,1270577.01,0,51.49,3.854,197.5971285,8.09
25,31-12-2010,623092.54,1,25.89,3.179,204.6432267,7.484
18,03-06-2011,1178039.0,0,70.9,3.973,134.8551613,8.975
35,25-03-2011,762184.1,0,40.11,3.625,137.8478929,8.549
13,26-03-2010,1882095.98,0,41.48,2.819,126.6050645,8.316
17,06-08-2010,795301.17,0,70.53,2.802,126.0854516,6.697
34,14-01-2011,898610.33,0,30.75,2.992,127.3009355,10.398
18,07-10-2011,1019741.1,0,54.65,3.633,136.472,8.471
5,17-06-2011,304811.82,0,86.84,3.637,215.560463,6.489
4,18-02-2011,2316495.56,0,48.17,3.058,127.99525,6.51
36,17-12-2010,410214.7,0,56.73,2.852,210.1787224,8.476
29,07-10-2011,514993.0,0,56.44,3.633,136.472,9.357
43,24-02-2012,613042.97,0,53.53,3.555,212.1174212,9.653
38,11-05-2012,429914.6,0,77.27,4.186,131.1453333,11.627
28,07-01-2011,1402902.47,0,37.64,3.287,127.1917742,14.021
36,13-07-2012,298337.41,0,78.15,3.245,220.6063444,6.623
5,22-07-2011,292539.73,0,86.97,3.651,215.985753,6.529
25,16-09-2011,628720.46,0,62.05,3.742,209.1893892,7.274
20,25-03-2011,1824711.21,0,44.83,3.625,207.6553444,7.343
13,11-11-2011,2111592.09,0,33.8,3.513,129.8167097,6.392
41,09-04-2010,1082158.21,0,37.3,2.75,189.6901012,7.363
8,10-02-2012,1021400.42,1,35.71,3.409,223.8024507,5.825
35,12-08-2011,819911.89,0,76.67,3.812,140.0859873,8.684
6,20-01-2012,1326255.7,0,55.37,3.268,221.5831306,6.132
45,11-11-2011,808624.82,0,47.65,3.53,188.0632345,8.523
22,25-05-2012,1047297.38,0,62.39,3.85,142.1032776,7.671
12,28-05-2010,955451.16,0,67.84,3.058,126.1602258,14.099
22,09-07-2010,1092654.26,0,79.22,2.806,136.3962643,8.433
7,20-04-2012,457340.06,0,39.3,3.936,197.7227385,8.09
4,25-06-2010,1846651.95,0,81.1,2.654,126.1266,7.896
15,28-10-2011,589842.69,0,45.54,3.757,136.4884516,7.866
6,30-09-2011,1307551.92,0,82.51,3.355,218.2579435,6.925
21,17-12-2010,1147556.83,0,48.63,2.869,211.0645458,8.163
17,16-07-2010,876591.41,0,65.66,2.791,126.1498065,6.697
32,26-10-2012,1219979.29,0,47.22,3.686,199.2195317,7.557
25,28-01-2011,600448.69,0,18.92,3.237,205.3894952,7.343
1,20-04-2012,1521577.87,0,66.76,3.877,221.5640737,7.143
43,21-09-2012,601990.02,0,75.87,3.721,214.1192333,9.285
43,16-03-2012,661707.02,0,57.88,3.734,212.6651567,9.653
5,18-11-2011,307944.37,0,64.33,3.308,218.793912,6.3
25,06-05-2011,659446.55,0,49.5,4.046,208.7992595,7.287
24,01-06-2012,1467722.19,0,71.79,3.915,138.1138065,8.983
20,04-05-2012,2163510.89,0,62.74,3.951,214.4771081,7.139
21,11-02-2011,771908.51,1,34.61,3.022,212.5928624,8.028
1,28-09-2012,1437059.26,0,76.08,3.666,222.9816579,6.908
26,24-09-2010,868636.3,0,52.47,2.718,132.7619333,8.445
34,24-12-2010,1620748.25,0,42.74,2.887,126.9835806,10.21
17,20-07-2012,944698.7,0,70.59,3.556,130.7012903,5.936
33,23-12-2011,256235.19,0,53.39,3.541,129.9845484,8.01
18,29-04-2011,974114.39,0,58.82,3.988,134.4357333,8.975
40,31-08-2012,987264.67,0,66.11,3.884,138.3771935,4.156
25,23-04-2010,694531.72,0,46.12,2.902,203.6905586,7.856
35,12-02-2010,1168815.31,1,29.81,2.773,135.4113076,9.262
14,16-09-2011,1864637.89,0,69.17,3.742,186.8024,8.625
21,01-10-2010,677158.39,0,70.28,2.603,211.3298742,8.163
19,16-09-2011,1365633.53,0,62.76,3.937,136.3145,7.806
2,12-08-2011,1812768.26,0,91.58,3.638,215.2593211,7.852
31,04-02-2011,1443206.46,0,36.33,2.989,212.2240646,8.028
19,12-10-2012,1352809.5,0,48.29,4.186,138.9117,7.992
34,06-07-2012,1007867.68,0,77.95,3.187,130.7196333,9.285
3,17-12-2010,498159.39,0,52.2,2.869,214.704919,7.564
42,12-10-2012,612379.9,0,76.03,4.468,131.1083333,6.943
2,03-09-2010,1904608.09,0,81.83,2.577,211.1886931,8.099
36,30-07-2010,432451.91,0,81.88,2.602,210.1286794,8.36
45,30-04-2010,737265.57,0,53.15,2.921,181.6620359,8.899
11,26-10-2012,1200729.45,0,74.26,3.506,226.9873637,6.034
30,16-03-2012,413617.45,0,63.39,3.734,220.8498468,7.057
10,29-10-2010,1741308.56,0,68.76,3.13,126.4364194,9.003
38,09-09-2011,397771.68,1,88.0,3.913,129.3686129,13.503
25,07-09-2012,671482.9,1,72.79,3.911,215.2189573,7.28
21,28-09-2012,647097.65,0,80.38,3.666,222.6164329,6.565
6,04-03-2011,1502617.99,0,60.45,3.288,215.3584231,6.858
19,19-03-2010,1332940.35,0,43.74,2.96,131.8242903,8.35
16,22-07-2011,581758.22,0,65.36,3.545,193.5120367,6.338
7,11-05-2012,460397.41,0,48.54,3.87,197.5481609,8.09
42,22-10-2010,522467.51,0,68.12,3.014,126.3815484,9.003
42,11-02-2011,628063.88,1,51.51,3.381,127.859129,8.744
18,03-08-2012,1052066.58,0,72.67,3.698,138.1735806,8.535
6,10-02-2012,1620603.92,1,48.58,3.409,221.8644987,6.132
35,18-05-2012,819196.68,0,65.15,3.848,142.0970115,8.876
39,13-05-2011,1325022.77,0,77.39,3.899,214.6899778,8.3
10,23-04-2010,1829521.83,0,66.42,3.05,126.4713333,9.524
27,01-10-2010,1543532.83,0,70.19,2.84,136.6297571,8.021
20,17-09-2010,1948359.78,0,65.28,2.706,204.7513279,7.527
45,07-05-2010,812190.76,0,70.75,2.966,181.6468154,8.899
4,01-06-2012,2179360.94,0,77.41,3.483,130.9592258,4.308
13,06-04-2012,2271614.76,0,48.85,3.793,131.0375484,5.965
43,19-10-2012,623919.23,0,71.25,3.594,214.7212488,8.839
31,25-03-2011,1357036.1,0,70.33,3.473,214.2521573,8.028
35,01-06-2012,932195.52,0,73.4,3.742,142.1095438,8.876
7,16-09-2011,558981.45,0,43.67,3.596,194.7419707,8.622
32,11-11-2011,1182733.0,0,38.1,3.505,195.6376941,8.513
41,29-06-2012,1355600.01,0,76.54,3.693,197.785577,6.547
10,02-03-2012,1990371.02,0,57.62,3.882,130.6457931,7.545
17,30-03-2012,872469.03,0,45.29,3.734,130.9670968,6.403
34,25-06-2010,895800.07,0,78.47,2.654,126.1266,9.593
44,29-10-2010,286497.49,0,45.12,2.841,126.4364194,7.61
25,29-06-2012,718890.81,0,69.84,3.506,214.6466757,7.139
18,20-01-2012,937522.77,0,24.2,3.542,136.8564194,8.075
33,03-08-2012,258533.12,0,92.13,3.595,130.737871,7.147
4,27-07-2012,2048613.65,0,81.06,3.356,130.7195806,4.077
17,13-08-2010,759995.18,0,65.17,2.837,126.064,6.697
43,11-11-2011,615975.5,0,51.26,3.297,209.6632811,10.148
13,20-05-2011,1860923.55,0,52.12,3.802,129.0756774,7.193
19,29-07-2011,1298775.8,0,74.86,4.004,135.9639355,7.806
28,23-04-2010,1244177.21,0,64.55,3.05,126.4713333,14.099
40,03-08-2012,1068346.76,0,70.15,3.698,138.1735806,4.156
5,29-04-2011,307291.56,0,74.75,3.81,216.1968142,6.489
11,24-02-2012,1379473.03,0,61.11,3.555,224.1320199,6.833
4,30-12-2011,2007105.86,1,36.89,3.119,130.0710323,5.143
39,11-11-2011,1456957.38,0,63.11,3.297,216.7217373,7.716
36,20-07-2012,303289.55,0,81.76,3.301,220.6148749,6.623
28,04-06-2010,1543678.02,0,81.39,2.941,126.1360645,14.099
41,29-07-2011,1248330.1,0,71.3,3.547,193.711525,6.901
23,20-07-2012,1381339.23,0,71.13,3.61,138.2331935,4.156
26,27-08-2010,977322.52,0,57.23,2.77,132.6932258,8.445
32,18-11-2011,1181651.55,0,42.61,3.479,195.7184713,8.513
30,30-12-2011,376777.45,1,45.16,3.129,219.1773063,7.441
21,06-04-2012,761956.58,0,69.02,3.891,221.0737638,6.891
13,07-09-2012,2165796.31,1,70.65,3.689,130.9325484,5.765
8,02-04-2010,914500.91,0,60.18,2.719,214.164218,6.29
22,26-10-2012,1094422.69,0,57.58,3.917,142.7624113,7.543
11,18-06-2010,1336522.92,0,84.13,2.637,214.7858259,7.343
12,03-06-2011,970328.68,0,71.81,4.031,129.0490323,13.736
5,27-08-2010,288519.75,0,87.05,2.619,212.123908,6.496
13,25-03-2011,1807545.43,0,42.38,3.435,128.6160645,7.47
10,05-11-2010,1832211.96,0,71.04,3.009,126.4912903,9.003
29,03-12-2010,642678.53,0,39.42,3.065,132.7566667,10.524
8,05-10-2012,976436.02,0,61.41,3.617,226.7705581,5.124
24,13-01-2012,1155594.2,0,36.5,3.666,136.753,8.659
20,09-12-2011,2546123.78,0,41.64,3.415,211.8667856,7.082
39,04-05-2012,1512227.34,0,77.15,3.749,220.3545033,6.989
31,24-08-2012,1379783.21,0,77.72,3.62,221.8083518,6.565
31,27-05-2011,1342273.64,0,76.86,3.786,215.1544822,7.931
5,29-06-2012,329658.1,0,87.08,3.286,222.4307191,5.801
39,03-09-2010,1345167.61,0,82.13,2.577,210.2966631,8.36
19,15-07-2011,1391580.41,0,73.7,3.915,135.7837419,7.806
38,10-12-2010,355965.23,0,50.01,3.203,126.7934,14.313
44,15-04-2011,289667.55,0,41.72,3.616,128.9107333,6.906
26,19-08-2011,1021766.75,0,60.58,3.82,136.183129,7.767
16,16-04-2010,436312.41,0,45.69,2.765,189.6628845,6.842
10,21-10-2011,1745928.56,0,77.91,3.842,129.7821613,7.874
26,27-01-2012,820059.89,0,24.16,3.568,136.9598387,7.467
43,28-10-2011,572516.57,0,66.82,3.372,209.3692488,10.148
16,28-09-2012,469607.73,0,51.4,3.789,198.5903276,6.061
25,15-10-2010,616094.72,0,54.09,2.868,205.0137637,7.484
33,04-05-2012,270497.51,0,82.43,4.058,131.136,7.396
