Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
15,13-01-2012,454183.42,0,36.26,3.666,136.753,7.943
10,01-07-2011,1751369.75,0,95.36,3.842,129.0894,8.257
30,17-02-2012,435109.11,0,45.03,3.51,220.0651993,7.057
16,15-10-2010,452169.28,0,45.0,2.762,190.8623087,6.986
45,04-06-2010,837548.62,0,75.93,2.847,182.2389876,8.899
28,28-01-2011,1127859.69,0,50.74,3.342,127.5800323,14.021
39,29-04-2011,1379651.87,0,76.47,3.81,214.3580974,8.3
4,11-06-2010,1870619.23,0,78.45,2.668,126.1119032,7.896
25,12-02-2010,583364.02,1,19.64,2.773,204.3857472,8.187
13,23-07-2010,1907351.2,0,82.27,2.797,126.1283548,7.951
1,13-01-2012,1459601.17,0,48.53,3.261,219.8925263,7.348
35,25-05-2012,822167.17,0,64.77,3.798,142.1032776,8.876
12,08-06-2012,1086231.47,0,84.83,4.103,130.8896774,11.627
27,22-04-2011,1921655.48,0,50.02,4.061,138.2475036,7.725
44,17-06-2011,300255.87,0,63.35,3.704,129.0432,6.906
32,17-12-2010,1557776.1,0,36.07,2.778,191.0303376,9.137
24,22-10-2010,1234875.33,0,48.69,3.049,132.8170968,8.275
9,18-06-2010,513073.87,0,82.99,2.637,215.0166484,6.384
21,21-10-2011,729036.06,0,65.16,3.353,217.1650042,7.441
20,12-02-2010,2109107.9,1,22.12,2.773,204.3857472,8.187
43,10-02-2012,662198.65,1,46.54,3.409,211.7644101,9.653
41,11-02-2011,1150003.36,1,16.81,3.037,191.8572881,7.241
42,09-03-2012,659816.15,0,57.65,3.963,130.7413793,7.545
36,20-05-2011,376183.44,0,73.02,3.925,214.465412,8.3
39,30-09-2011,1311775.83,0,81.51,3.355,215.4532259,8.177
21,16-07-2010,755098.41,0,85.61,2.623,210.7577954,8.099
34,15-07-2011,903882.96,0,78.09,3.563,129.1338387,10.641
21,26-08-2011,821127.53,0,92.07,3.523,215.386897,7.852
34,18-02-2011,1062629.3,0,45.12,3.058,127.99525,10.398
37,16-07-2010,485150.01,0,84.43,2.623,209.8630532,8.36
37,02-12-2011,527117.81,0,53.57,3.172,217.4229206,7.716
29,23-07-2010,506502.09,0,76.91,2.784,132.5825806,10.409
8,24-09-2010,773725.08,0,72.21,2.624,214.9547795,6.315
37,06-08-2010,508576.62,0,85.49,2.627,210.2614925,8.36
10,23-12-2011,3487986.89,0,48.36,3.541,129.9845484,7.874
37,23-09-2011,516556.94,0,78.35,3.467,215.1233185,8.177
42,07-01-2011,592947.75,0,43.43,3.287,127.1917742,8.744
5,18-05-2012,336189.66,0,70.45,3.63,222.330443,5.801
31,07-01-2011,1311986.87,0,44.24,2.976,211.0648881,8.028
33,29-06-2012,244338.31,0,98.15,3.875,130.7562667,7.396
36,24-08-2012,282545.55,0,81.26,3.574,220.8526787,6.623
37,30-04-2010,517850.83,0,70.9,2.78,209.170772,8.464
32,30-04-2010,1066792.63,0,47.51,2.766,189.575127,8.963
27,27-01-2012,1263534.86,0,36.96,3.737,140.9124021,8.009
11,28-05-2010,1264272.52,0,79.69,2.759,214.2037634,7.343
44,12-03-2010,272190.83,0,37.62,2.733,126.6042857,8.119
8,01-07-2011,883683.35,0,87.26,3.524,218.5937514,6.425
25,03-02-2012,642776.4,0,34.98,3.617,213.0236225,6.961
2,13-04-2012,1935869.1,0,68.08,3.891,221.1484028,6.891
26,03-08-2012,1090915.09,0,65.6,3.698,138.1735806,7.405
41,04-03-2011,1229257.7,0,34.99,3.232,192.0116004,7.241
31,02-09-2011,1385769.03,0,91.94,3.533,215.4508632,7.852
6,18-11-2011,1524390.07,0,63.89,3.308,219.7897137,6.551
40,29-07-2011,929096.9,0,67.45,3.898,135.9639355,4.584
2,27-08-2010,1863840.49,0,87.12,2.619,211.2241759,8.099
1,20-01-2012,1394393.84,0,54.11,3.268,219.9856893,7.348
17,14-05-2010,813756.09,0,47.28,2.962,126.2085484,6.635
19,17-08-2012,1375101.26,0,69.83,3.963,138.1857097,8.193
27,12-10-2012,1660081.29,0,55.4,4.186,142.9376167,8.0
28,28-05-2010,1176588.25,0,67.84,3.058,126.1602258,14.099
28,20-07-2012,1149427.48,0,85.53,3.726,130.7012903,10.926
3,20-07-2012,432424.85,0,81.38,3.311,225.4438827,6.334
10,06-04-2012,2163384.17,0,65.99,4.282,131.0375484,7.382
36,15-10-2010,453308.15,0,71.57,2.705,210.5805944,8.476
44,13-01-2012,312361.88,0,25.61,3.056,130.244,5.774
29,26-03-2010,552985.34,0,48.56,2.831,131.863129,10.064
20,19-10-2012,1999363.49,0,56.26,3.969,216.1464699,7.293
11,13-05-2011,1277959.42,0,80.93,3.899,219.3683556,7.574
25,30-03-2012,684348.92,0,47.92,3.953,214.1647079,6.961
7,21-10-2011,558691.43,0,37.49,3.548,195.1789994,8.513
30,08-06-2012,437222.94,0,79.47,3.452,221.3877467,6.891
13,13-01-2012,1794962.64,0,25.61,3.056,130.244,6.104
2,02-04-2010,2066187.72,0,63.27,2.719,210.4798874,8.2
39,13-04-2012,1580732.73,0,71.59,3.891,220.1953389,6.989
33,06-05-2011,257031.19,0,77.92,4.193,129.0444333,8.687
34,28-09-2012,928629.31,0,67.06,3.666,131.043,9.285
23,11-11-2011,1436940.78,0,44.04,3.57,136.4618065,4.42
12,25-03-2011,954107.32,0,54.4,3.909,128.6160645,14.021
38,27-04-2012,419964.77,0,77.99,4.193,131.1266667,11.627
15,05-08-2011,607961.21,0,73.63,4.02,136.0540323,7.806
43,27-01-2012,587685.38,0,52.1,3.29,211.5879908,9.653
7,25-11-2011,949075.87,1,27.6,3.424,195.7704,8.513
23,24-06-2011,1434036.18,0,63.8,3.851,135.2652667,4.781
9,25-03-2011,497488.4,0,68.79,3.473,218.2007506,6.416
20,12-10-2012,2162951.36,0,47.2,4.0,216.1150568,7.293
11,19-11-2010,1292346.57,0,58.63,2.771,215.2074519,7.564
44,25-02-2011,279427.93,0,33.17,3.12,128.13,7.224
40,21-01-2011,764014.75,0,14.64,3.232,133.0285161,5.114
6,09-04-2010,1667181.82,0,66.15,2.77,212.1308239,7.092
29,23-12-2011,1016637.39,0,39.83,3.413,136.5883871,9.357
3,07-09-2012,408229.73,1,84.99,3.73,225.9660263,6.334
28,04-03-2011,1723736.91,0,51.72,3.674,128.26475,14.021
24,13-04-2012,1285783.87,0,48.65,4.187,137.868,8.983
40,05-08-2011,1063818.2,0,68.1,3.903,136.0540323,4.584
4,14-05-2010,1875597.28,0,62.35,2.845,126.2085484,7.896
12,16-09-2011,889290.23,0,76.36,3.918,129.4306,13.503
36,27-04-2012,308389.82,0,70.06,3.888,220.3014485,6.989
38,08-07-2011,399699.17,0,89.9,3.705,129.1125,13.503
21,13-07-2012,668132.36,0,82.51,3.256,221.5616784,6.565
4,16-07-2010,1898427.66,0,78.53,2.621,126.1498065,7.372
24,23-03-2012,1221723.94,0,59.51,4.054,137.6552903,8.659
11,07-05-2010,1312329.78,0,75.57,2.835,213.6211778,7.343
30,04-05-2012,454477.54,0,77.53,3.749,221.3095166,6.891
44,17-08-2012,327389.51,0,79.4,3.545,130.7909677,5.407
8,18-11-2011,897032.19,0,51.72,3.308,221.6911738,6.123
38,18-11-2011,392003.13,0,54.2,3.813,129.8268333,12.89
41,22-07-2011,1292830.93,0,74.11,3.545,193.5120367,6.901
21,05-03-2010,747444.32,0,48.61,2.625,211.0067542,8.324
6,13-04-2012,1616394.45,0,71.29,3.891,223.1163529,5.964
8,28-01-2011,782256.66,0,39.26,3.01,215.5528862,6.262
41,11-05-2012,1353285.1,0,50.22,3.87,197.5481609,6.547
45,19-02-2010,841264.04,0,31.27,2.745,182.0347816,8.992
41,09-12-2011,1548661.45,0,17.05,3.331,195.8742575,6.759
15,25-02-2011,547564.09,0,20.87,3.452,133.4921429,7.771
18,05-02-2010,1205307.5,0,21.33,2.788,131.5279032,9.202
5,01-06-2012,359867.8,0,79.72,3.501,222.3343277,5.801
23,29-10-2010,1112871.23,0,48.68,2.938,132.8708387,5.287
41,22-06-2012,1386407.17,0,66.88,3.735,197.7389345,6.547
35,19-11-2010,846850.35,0,50.81,3.0,136.7715714,8.763
32,11-02-2011,1124357.2,1,18.51,3.037,191.8572881,8.818
13,19-02-2010,1970274.64,0,35.7,2.654,126.5262857,8.316
36,04-02-2011,417521.7,0,46.68,2.98,211.3333753,8.395
18,30-03-2012,1009121.2,0,45.35,3.921,137.7261935,8.075
4,20-08-2010,1997181.09,0,78.83,2.671,126.0766452,7.372
25,08-06-2012,730254.19,0,58.48,3.689,214.5527132,7.139
34,17-08-2012,1013820.86,0,77.78,3.552,130.7909677,9.285
40,04-06-2010,1052429.03,0,65.7,2.857,132.3648387,5.435
28,13-05-2011,1253316.3,0,70.93,4.202,129.089,13.736
24,17-06-2011,1320359.23,0,64.34,3.989,135.0837333,8.212
12,15-10-2010,862419.84,0,75.0,2.976,126.3266774,14.313
19,09-07-2010,1577541.24,0,78.22,2.94,132.5461333,8.099
15,28-05-2010,744772.88,0,70.61,3.046,132.2939355,8.185
36,19-10-2012,287360.05,0,74.06,3.57,222.0951719,6.228
15,20-01-2012,492721.85,0,21.39,3.705,136.8564194,7.943
35,12-11-2010,870914.69,0,45.9,2.931,136.8349032,8.763
30,22-10-2010,459631.74,0,70.72,2.725,211.5187208,8.163
36,19-02-2010,470281.03,0,45.66,2.472,210.0451024,8.554
11,31-08-2012,1372872.35,0,86.49,3.638,225.8293063,6.334
35,18-03-2011,800662.82,0,46.65,3.631,137.7398929,8.549
8,10-06-2011,897309.41,0,82.21,3.648,218.4508115,6.297
44,21-09-2012,336017.6,0,67.96,3.821,131.0103333,5.407
6,13-07-2012,1588142.26,0,80.27,3.256,223.5332824,5.668
21,28-05-2010,755214.26,0,80.94,2.759,210.5552301,8.2
40,06-07-2012,1182901.56,0,69.08,3.538,138.2296333,4.156
6,28-05-2010,1644470.66,0,78.89,2.759,212.412888,7.092
19,16-03-2012,1312849.1,0,48.2,4.021,137.5843871,7.943
29,08-07-2011,547586.07,0,74.22,3.784,135.6283333,9.863
41,25-11-2011,1906713.35,1,36.37,3.424,195.7704,6.759
28,11-05-2012,1264575.18,0,77.27,4.186,131.1453333,11.627
32,10-09-2010,1028635.39,1,68.44,2.78,190.3958293,9.017
10,12-03-2010,1941346.13,0,52.33,3.034,126.6042857,9.765
1,11-11-2011,1594938.89,0,59.11,3.297,217.9980849,7.866
17,03-09-2010,834373.73,0,57.86,2.868,126.1019355,6.697
35,23-07-2010,1121756.43,0,81.56,2.771,136.4366924,8.861
24,21-09-2012,1261158.47,0,61.25,4.203,138.6534,8.953
37,05-02-2010,536006.73,0,45.97,2.572,209.8529663,8.554
41,25-05-2012,1424500.47,0,54.89,3.804,197.5886046,6.547
6,03-09-2010,1510925.32,0,82.15,2.577,213.0519222,6.973
5,24-06-2011,302881.64,0,84.76,3.594,215.6539583,6.489
30,19-10-2012,437537.29,0,68.52,3.594,223.0598077,6.17
20,23-09-2011,1888119.7,0,62.15,3.711,209.4986126,7.274
13,12-02-2010,2030933.46,1,33.16,2.671,126.4962581,8.316
25,13-07-2012,714093.95,0,73.87,3.523,214.728027,7.28
18,16-09-2011,845715.37,0,66.23,3.809,136.3145,8.89
1,27-05-2011,1466046.67,0,77.72,3.786,215.5037878,7.682
32,31-08-2012,1183979.27,0,76.12,3.556,198.0967341,7.872
3,19-08-2011,379716.91,0,88.44,3.554,219.023271,7.567
2,17-09-2010,1793903.6,0,82.05,2.582,211.1806415,8.099
2,12-10-2012,1900745.13,0,60.97,3.601,223.0154263,6.17
40,18-03-2011,871024.26,0,35.76,3.634,133.8492258,5.114
44,23-12-2011,376233.89,0,24.76,3.186,129.9845484,6.078
5,09-12-2011,367433.77,0,44.12,3.158,219.540637,6.3
16,05-02-2010,477409.3,0,19.79,2.58,189.3816974,7.039
24,10-12-2010,1593012.75,0,27.11,3.255,132.6764,8.275
29,13-08-2010,495269.0,0,74.75,2.81,132.63,10.409
30,13-05-2011,424614.59,0,75.04,3.899,215.6124735,7.931
31,05-03-2010,1384870.51,0,48.61,2.625,211.0067542,8.324
22,27-07-2012,925731.21,0,73.52,3.701,142.2126924,7.753
19,12-03-2010,1467889.2,0,39.06,2.938,131.784,8.35
28,17-02-2012,1501503.68,0,51.8,3.781,130.4546207,12.187
3,02-09-2011,375988.69,0,89.12,3.533,219.1501106,7.567
28,30-03-2012,1209524.11,0,64.36,4.294,130.9670968,12.187
22,20-07-2012,991969.37,0,76.57,3.61,142.2337569,7.753
31,27-08-2010,1326621.98,0,86.2,2.619,211.2241759,8.099
22,23-04-2010,969594.47,0,51.04,2.895,135.8721667,8.348
35,21-10-2011,811328.4,0,59.62,3.57,140.4616048,8.745
7,16-04-2010,406228.19,0,41.89,2.765,189.6628845,8.963
31,30-04-2010,1243200.24,0,66.93,2.78,210.0505833,8.2
10,15-04-2011,1781767.22,0,61.05,4.089,128.9107333,8.494
34,16-12-2011,1151052.86,0,32.31,3.149,129.8980645,10.148
34,04-05-2012,991104.4,0,65.04,3.747,131.136,9.575
40,06-05-2011,1016752.55,0,50.81,4.078,134.5143667,4.781
16,12-02-2010,472044.28,1,20.87,2.572,189.4642725,7.039
9,24-06-2011,538745.93,0,86.74,3.594,218.6836874,6.38
37,23-12-2011,605791.46,0,55.41,3.112,218.0541851,7.716
28,23-07-2010,1205884.98,0,99.22,3.112,126.1283548,14.18
40,08-10-2010,972405.38,0,52.02,2.776,132.7516667,5.287
34,30-12-2011,965512.36,1,28.84,3.119,130.0710323,10.148
36,08-04-2011,428727.61,0,69.39,3.645,213.8116658,8.3
22,30-09-2011,953314.16,0,69.78,3.684,140.381,8.023
25,06-01-2012,636419.12,0,30.23,3.422,212.5711125,6.961
3,10-06-2011,391638.75,0,84.84,3.648,218.4037974,7.574
12,11-05-2012,1041995.22,0,77.27,4.186,131.1453333,11.627
11,23-03-2012,1300593.61,0,67.16,3.787,224.7909104,6.833
30,21-10-2011,428958.53,0,65.16,3.353,217.1650042,7.441
44,18-06-2010,293481.36,0,58.41,2.819,126.114,7.972
19,22-10-2010,1357154.71,0,48.45,3.049,132.8170968,8.067
10,03-08-2012,1939440.09,0,84.76,3.595,130.737871,7.17
38,21-10-2011,402709.17,0,73.05,3.842,129.7821613,12.89
8,13-01-2012,817661.76,0,36.46,3.261,223.4242571,5.825
32,05-08-2011,1201694.14,0,74.83,3.554,193.9110133,8.622
19,20-08-2010,1419383.19,0,72.22,2.913,132.6616129,8.099
11,14-05-2010,1266796.13,0,77.64,2.854,213.6196139,7.343
10,13-04-2012,1974687.51,0,70.28,4.254,131.108,7.382
5,20-01-2012,287523.98,0,54.65,3.268,220.5694104,5.943
39,26-02-2010,1168582.02,0,49.79,2.561,210.0771885,8.554
40,24-02-2012,919301.81,0,29.88,3.751,137.3411034,4.261
9,04-02-2011,544612.28,0,31.82,2.989,216.1162864,6.416
8,08-06-2012,928820.0,0,74.28,3.452,225.3011521,5.679
22,17-08-2012,981273.26,0,74.92,3.84,142.2157385,7.753
31,20-05-2011,1387365.19,0,68.36,3.907,215.3834778,7.931
40,25-05-2012,991054.49,0,65.25,3.85,138.1101935,4.125
35,24-12-2010,1779236.54,0,31.34,3.141,136.597273,8.763
6,27-01-2012,1315610.66,0,53.95,3.29,221.6769199,6.132
40,20-04-2012,896979.93,0,55.3,4.046,137.9230667,4.125
28,05-08-2011,1523870.89,0,90.61,3.803,129.1846452,13.503
43,08-07-2011,651147.83,0,87.02,3.48,207.1152738,10.641
43,02-09-2011,594224.9,0,87.84,3.533,207.6206959,10.641
11,05-11-2010,1332759.13,0,64.41,2.689,215.2765472,7.564
4,26-03-2010,1762539.3,0,39.91,2.752,126.6050645,8.623
17,18-02-2011,860962.91,0,26.86,3.062,127.99525,6.866
28,25-06-2010,1231025.07,0,87.27,3.084,126.1266,14.099
15,07-05-2010,661348.88,0,63.16,3.095,132.1062,8.185
21,18-03-2011,793569.0,0,63.26,3.488,214.0156238,8.028
31,21-05-2010,1337405.6,0,74.24,2.826,210.2768443,8.2
1,04-03-2011,1636263.41,0,59.58,3.288,213.8233327,7.742
5,16-03-2012,339392.54,0,63.55,3.734,221.7989713,5.943
22,12-08-2011,991779.2,0,74.69,3.88,140.0859873,8.023
45,09-03-2012,776968.87,0,45.52,3.848,190.3359973,8.424
14,06-04-2012,2376022.26,0,49.73,3.996,190.6851712,8.567
12,22-10-2010,857883.46,0,68.85,3.014,126.3815484,14.313
30,14-01-2011,465408.72,0,34.14,2.983,211.1176713,8.028
22,18-11-2011,1007579.44,0,50.62,3.571,140.4127857,7.706
26,21-10-2011,974907.28,0,45.23,3.618,136.5017742,7.598
13,27-05-2011,1866369.93,0,54.62,3.778,129.0623548,7.193
7,21-01-2011,521539.46,0,25.4,2.973,191.5731924,8.818
11,06-07-2012,1461129.94,0,83.44,3.227,225.3916254,6.334
37,26-11-2010,518220.72,1,67.73,2.735,210.5152765,8.476
39,31-12-2010,1230012.16,1,52.45,2.943,210.182398,8.476
33,20-04-2012,261837.2,0,72.94,4.111,131.1173333,7.396
28,12-03-2010,1326877.11,0,50.11,2.925,126.6042857,13.975
29,02-03-2012,500801.72,0,37.47,3.827,137.4238966,8.988
43,22-06-2012,613270.79,0,87.51,3.346,213.2123786,9.575
35,04-05-2012,772036.6,0,53.68,3.951,142.0177929,8.876
24,16-07-2010,1418697.05,0,76.56,2.933,132.5667742,8.117
42,28-01-2011,499081.79,0,53.03,3.231,127.5800323,8.744
16,16-12-2011,679481.9,0,22.5,3.266,195.9841685,6.232
23,14-01-2011,1016756.1,0,18.2,3.215,132.9510645,5.114
1,07-01-2011,1444732.28,0,48.27,2.976,211.4047419,7.742
8,27-01-2012,778178.53,0,45.52,3.29,223.6133539,5.825
32,20-07-2012,1167829.33,0,77.76,3.585,197.9290378,7.872
13,06-07-2012,2184980.35,0,79.23,3.63,130.7196333,5.765
33,24-06-2011,238433.53,0,94.11,3.807,129.0663,8.687
31,16-12-2011,1611196.61,0,50.56,3.159,218.8217928,7.441
34,26-03-2010,880742.35,0,42.91,2.752,126.6050645,9.521
33,27-07-2012,249134.32,0,93.95,3.769,130.7195806,7.147
35,24-08-2012,895274.72,0,72.93,3.834,142.3105933,8.839
13,16-09-2011,1923223.82,0,67.54,3.641,129.4306,6.877
40,14-01-2011,771315.62,0,18.55,3.215,132.9510645,5.114
28,26-02-2010,1542173.33,0,50.23,2.825,126.5522857,13.975
24,13-08-2010,1384243.75,0,74.17,2.923,132.63,8.117
30,03-02-2012,434080.74,0,55.83,3.36,219.8118854,7.057
9,19-11-2010,519823.3,0,49.96,2.771,215.4372854,6.56
17,24-02-2012,843864.43,0,30.01,3.145,130.5502069,6.403
28,09-04-2010,1382359.21,0,59.25,3.09,126.6019032,14.099
17,04-11-2011,927657.63,0,37.52,3.538,129.8051935,6.617
32,02-07-2010,1187988.64,0,74.74,2.728,189.4882603,9.017
13,08-07-2011,2021699.38,0,77.3,3.563,129.1125,6.877
8,16-09-2011,870971.82,0,69.09,3.526,219.4442443,6.425
43,18-06-2010,700009.77,0,84.9,2.637,203.370619,9.593
12,03-02-2012,1058767.95,0,50.58,3.702,130.3496774,12.187
41,19-02-2010,1052034.74,0,24.13,2.55,189.5340998,7.541
10,23-03-2012,1837457.69,0,56.54,4.288,130.8966452,7.545
39,05-02-2010,1230596.8,0,44.3,2.572,209.8529663,8.554
3,21-09-2012,414392.09,0,72.78,3.721,226.3151496,6.334
4,17-06-2011,2141210.62,0,83.51,3.618,129.0432,5.946
24,24-09-2010,1169413.27,0,64.3,2.837,132.7619333,8.117
15,04-06-2010,693192.5,0,69.99,3.006,132.3648387,8.185
40,21-10-2011,942319.65,0,51.61,3.618,136.5017742,4.42
12,16-03-2012,1088498.52,0,64.44,4.273,130.8261935,12.187
30,18-03-2011,425470.84,0,63.26,3.488,214.0156238,8.028
29,04-05-2012,504963.84,0,50.75,3.991,138.0332,9.14
36,25-11-2011,332811.55,1,66.41,3.181,217.1812533,7.716
7,13-07-2012,694150.89,0,64.21,3.613,197.8788621,7.872
33,16-07-2010,280937.84,0,100.14,2.971,126.1498065,9.495
20,10-09-2010,2014954.79,1,65.02,2.699,204.7266827,7.527
33,18-02-2011,252349.6,0,62.03,3.43,127.99525,8.951
5,16-12-2011,379530.3,0,54.42,3.159,219.7596266,6.3
19,08-06-2012,1390122.11,0,60.19,3.871,138.1174194,8.15
14,04-03-2011,2041215.61,0,38.65,3.433,184.3879911,8.549
14,05-11-2010,2078417.47,0,45.65,2.917,182.9463648,8.724
25,18-11-2011,728525.6,0,46.41,3.53,211.1847207,7.082
19,12-11-2010,1490235.86,0,40.3,3.065,132.9783226,8.067
34,14-09-2012,955211.7,0,64.28,3.706,130.9776667,9.285
6,18-03-2011,1685375.47,0,65.07,3.488,215.9035078,6.858
4,04-06-2010,1903290.58,0,70.83,2.701,126.1360645,7.896
13,24-09-2010,1705655.09,0,68.22,2.872,126.1900333,7.951
33,03-06-2011,243477.03,0,82.93,3.893,129.0490323,8.687
13,23-04-2010,1909330.77,0,55.66,2.936,126.4713333,8.107
14,10-12-2010,2600519.26,0,30.54,3.109,182.5519538,8.724
26,29-06-2012,1051190.44,0,60.71,3.577,138.1962667,7.489
26,25-11-2011,1282320.05,1,31.07,3.536,136.4788,7.598
5,25-06-2010,295257.3,0,83.72,2.653,211.8960815,6.465
16,22-04-2011,368600.0,0,40.74,3.636,192.5234638,6.339
39,28-09-2012,1495607.07,0,78.04,3.666,221.6556,6.623
16,10-12-2010,570103.64,0,32.02,2.728,190.9741069,6.986
14,26-10-2012,1704357.62,0,58.85,3.882,192.3088989,8.667
7,28-05-2010,442734.55,0,54.24,2.737,189.4452425,8.963
2,08-04-2011,1847552.61,0,67.0,3.622,214.7252242,7.931
2,18-06-2010,2001636.96,0,85.81,2.637,211.1096543,8.2
4,11-05-2012,2127661.17,0,67.64,3.685,131.1453333,4.308
37,28-10-2011,517355.44,0,71.31,3.372,216.4051315,7.716
44,24-08-2012,337985.74,0,77.37,3.582,130.8381613,5.407
15,25-11-2011,1066478.1,1,41.1,3.689,136.4788,7.866
19,15-10-2010,1369317.63,0,51.32,2.999,132.7633548,8.067
44,03-09-2010,295880.12,0,65.71,2.868,126.1019355,7.804
36,23-12-2011,325262.46,0,55.41,3.098,218.0541851,7.716
9,05-10-2012,606755.3,0,66.61,3.617,226.9662325,4.954
4,24-12-2010,3526713.39,0,43.21,2.887,126.9835806,7.127
10,30-09-2011,1627707.31,0,82.27,3.877,129.6060667,8.257
10,21-01-2011,1677556.18,0,56.75,3.336,127.4404839,8.744
1,25-03-2011,1541102.38,0,69.97,3.473,214.5999389,7.742
28,30-09-2011,1120731.76,0,83.26,3.877,129.6060667,13.503
19,04-03-2011,1433569.44,0,29.28,3.605,133.6141429,7.771
16,03-02-2012,475905.1,0,25.53,3.031,196.8728921,6.162
8,30-04-2010,778672.64,0,61.01,2.78,213.7176024,6.29
23,14-09-2012,1279041.64,0,61.37,3.988,138.5673,4.156
25,11-03-2011,599828.39,0,36.73,3.582,207.1882876,7.343
44,30-03-2012,310027.29,0,53.2,3.734,130.9670968,5.774
32,27-07-2012,1144901.52,0,77.56,3.57,197.9792136,7.872
11,22-07-2011,1290576.44,0,87.8,3.651,218.7857881,7.567
23,23-03-2012,1288154.1,0,57.82,3.889,137.6552903,4.261
8,04-02-2011,944594.78,0,24.48,2.989,215.9327797,6.262
18,22-10-2010,1052120.43,0,47.12,2.919,132.8170968,9.331
2,05-10-2012,1998321.04,0,70.27,3.617,222.8159296,6.17
19,26-03-2010,1427023.45,0,39.07,2.963,131.863129,8.35
45,25-11-2011,1170672.94,1,48.71,3.492,188.3504,8.523
26,06-08-2010,1125329.77,0,62.93,2.792,132.6141935,8.445
28,13-07-2012,1179915.04,0,95.61,3.723,130.683,10.926
