Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
26,02-09-2011,1040143.14,0,59.67,3.784,136.2440968,7.767
36,01-04-2011,385672.11,0,67.31,3.529,213.5776701,8.3
34,16-09-2011,927249.61,0,64.94,3.532,129.4306,10.641
28,10-02-2012,1572966.15,1,52.27,3.722,130.3849032,12.187
12,16-12-2011,1293404.18,0,43.29,3.6,129.8980645,12.89
30,02-09-2011,369722.32,0,91.94,3.533,215.4508632,7.852
8,08-07-2011,861965.12,0,83.57,3.48,218.6895548,6.425
21,14-09-2012,628494.63,0,76.1,3.717,222.2174395,6.565
26,26-02-2010,855385.01,0,27.32,2.753,131.686,8.488
19,16-04-2010,1460354.67,0,49.67,3.01,131.9809,8.185
42,14-10-2011,613531.11,0,70.27,3.698,129.7706452,7.874
7,08-07-2011,761793.94,0,59.08,3.54,193.1878448,8.622
24,23-07-2010,1333740.35,0,75.27,2.924,132.5825806,8.117
34,17-09-2010,885445.47,0,70.71,2.594,126.1454667,9.816
31,19-08-2011,1487542.53,0,90.11,3.554,215.3229307,7.852
27,24-02-2012,1648602.39,0,41.74,3.917,141.3007857,8.009
25,05-10-2012,699536.73,0,57.58,3.985,215.9258865,7.293
10,28-09-2012,1694862.41,0,82.52,3.966,131.043,7.17
3,22-06-2012,419497.95,0,82.7,3.346,225.3068615,6.664
18,06-01-2012,977286.07,0,31.27,3.439,136.698129,8.075
18,23-03-2012,1031139.3,0,58.06,3.889,137.6552903,8.075
23,21-05-2010,1327424.28,0,57.94,2.961,132.2230323,5.435
33,09-04-2010,325201.05,0,68.43,3.004,126.6019032,9.849
34,10-06-2011,943912.77,0,74.57,3.64,129.0357097,10.581
7,19-03-2010,574450.23,0,29.04,2.692,189.734262,9.014
38,17-06-2011,356797.0,0,86.84,3.935,129.0432,13.736
45,25-06-2010,792299.15,0,79.32,2.808,182.3806,8.899
25,06-08-2010,699464.43,0,71.79,2.784,204.7293252,7.527
19,25-03-2011,1266564.94,0,33.26,3.789,133.9587419,7.771
33,02-07-2010,267495.76,0,97.66,2.978,126.1392,9.495
16,18-06-2010,540149.85,0,52.4,2.674,189.4185259,6.842
2,14-09-2012,1814806.63,0,75.88,3.717,222.2174395,6.565
17,21-05-2010,826626.5,0,53.94,2.95,126.1843871,6.635
12,12-03-2010,985594.23,0,50.11,2.925,126.6042857,13.975
39,01-10-2010,1219583.91,0,72.74,2.603,210.4404433,8.476
9,04-06-2010,586061.46,0,79.65,2.705,214.7257848,6.384
3,07-10-2011,403342.4,0,75.54,3.285,220.4299007,7.197
39,11-06-2010,1371405.33,0,81.78,2.668,210.2135668,8.464
10,11-06-2010,1827521.71,0,89.67,3.057,126.1119032,9.524
4,13-01-2012,1941676.61,0,34.41,3.263,130.244,4.607
38,30-03-2012,408679.36,0,64.36,4.294,130.9670968,12.187
19,21-05-2010,1377716.17,0,57.53,3.096,132.2230323,8.185
3,27-08-2010,362134.09,0,86.15,2.619,214.8897938,7.346
13,05-11-2010,1854967.66,0,49.96,2.831,126.4912903,7.795
28,26-10-2012,1213860.61,0,65.95,4.301,131.1930968,10.199
22,11-06-2010,1061196.47,0,65.01,2.83,136.2874263,8.348
33,21-05-2010,294264.2,0,82.8,3.12,126.1843871,9.849
37,12-02-2010,529852.7,1,46.11,2.548,209.9970208,8.554
23,26-02-2010,1198709.65,0,32.68,2.753,131.686,5.892
39,04-06-2010,1512207.95,0,79.83,2.705,209.9398091,8.464
40,28-01-2011,775910.43,0,9.51,3.243,133.1059677,5.114
38,12-02-2010,342214.9,1,47.87,2.946,126.4962581,13.975
27,19-10-2012,1620374.24,0,56.53,4.153,142.8633629,8.0
10,16-09-2011,1650894.3,0,77.49,3.784,129.4306,8.257
30,15-07-2011,420515.63,0,91.05,3.575,215.0134426,7.852
11,25-05-2012,1297335.87,0,78.44,3.561,225.2515168,6.664
34,31-12-2010,902109.69,1,34.11,2.955,127.0876774,10.21
19,11-02-2011,1430851.11,1,21.79,3.416,133.260871,7.771
14,24-12-2010,3818686.45,0,30.59,3.141,182.54459,8.724
9,28-01-2011,463561.48,0,43.9,3.01,215.7358438,6.416
9,09-03-2012,574955.95,0,54.03,3.669,224.8046825,5.667
33,27-05-2011,239431.85,0,82.32,3.933,129.0623548,8.687
2,19-03-2010,1946070.88,0,54.52,2.72,210.8733316,8.324
10,16-07-2010,1828052.47,0,91.8,2.971,126.1498065,9.199
39,28-01-2011,1158698.44,0,47.94,3.01,210.9682412,8.395
7,16-07-2010,557166.35,0,62.19,2.699,189.6125456,9.017
28,28-10-2011,1242746.06,0,67.41,3.727,129.7936774,12.89
11,21-01-2011,1187776.19,0,51.51,3.016,215.1268275,7.551
8,24-06-2011,864881.24,0,83.94,3.594,218.4979481,6.297
41,18-11-2011,1230118.02,0,36.64,3.479,195.7184713,6.759
31,22-04-2011,1461393.91,0,70.79,3.807,215.1096657,7.931
35,22-07-2011,820188.42,0,82.28,3.811,139.7969712,8.684
22,10-09-2010,924174.4,1,68.6,2.717,136.6212085,8.433
5,27-07-2012,306827.36,0,85.06,3.407,222.5297234,5.603
18,17-12-2010,1588430.71,0,27.4,3.139,132.6804516,9.331
19,24-08-2012,1544653.37,0,66.66,3.997,138.2814516,8.193
6,15-10-2010,1344580.92,0,68.93,2.72,213.3337977,7.007
13,27-08-2010,1908278.27,0,75.31,2.854,126.0892903,7.951
44,03-08-2012,342385.38,0,81.99,3.512,130.737871,5.407
39,08-04-2011,1350646.16,0,69.45,3.622,213.8116658,8.3
28,13-04-2012,1290684.95,0,64.28,4.254,131.108,11.627
38,21-05-2010,340497.08,0,76.2,3.12,126.1843871,14.099
18,10-09-2010,1011201.12,1,67.09,2.717,132.7564516,9.342
15,26-08-2011,605413.17,0,69.19,3.906,136.2136129,7.806
10,07-01-2011,1714309.9,0,43.43,3.287,127.1917742,8.744
11,12-08-2011,1354188.43,0,90.3,3.638,218.9605873,7.567
41,22-04-2011,1304481.75,0,42.86,3.636,192.5234638,6.934
11,16-09-2011,1270816.01,0,85.11,3.526,219.3972867,7.567
10,22-06-2012,1755334.18,0,89.92,4.014,130.7929,7.382
29,17-06-2011,536914.17,0,63.97,3.873,135.0837333,9.966
4,22-07-2011,2036231.39,0,82.84,3.627,129.1507742,5.644
10,11-03-2011,1933469.15,0,64.22,3.63,128.3995,8.744
26,15-06-2012,1029248.22,0,57.84,3.683,138.1295333,7.489
33,08-07-2011,262717.71,0,96.44,3.793,129.1125,8.442
19,14-01-2011,1181204.53,0,21.68,3.367,132.9510645,7.771
34,20-04-2012,977628.78,0,55.34,3.864,131.1173333,9.575
43,19-11-2010,589467.35,0,54.96,2.771,203.8191286,10.21
38,28-10-2011,378539.17,0,67.41,3.727,129.7936774,12.89
17,18-03-2011,778436.81,0,34.48,3.407,128.5121935,6.866
3,02-07-2010,381151.72,0,82.2,2.669,214.5463222,7.346
43,01-10-2010,657108.77,0,77.93,2.603,203.5934286,10.21
6,09-07-2010,1690317.99,0,80.93,2.642,212.6296549,6.973
9,13-05-2011,539126.0,0,77.66,3.899,219.6041829,6.38
32,18-05-2012,1177539.71,0,57.46,3.837,197.5553137,8.09
8,12-11-2010,911538.98,0,54.89,2.728,215.3721,6.433
38,26-08-2011,365672.55,0,94.61,3.74,129.2832581,13.503
23,19-08-2011,1453416.53,0,67.09,3.82,136.183129,4.584
8,23-03-2012,874223.25,0,52.9,3.787,224.8399424,5.825
14,22-04-2011,2256461.39,0,53.04,3.892,185.6684673,8.521
41,15-10-2010,1133913.33,0,49.91,2.762,190.8623087,7.508
33,22-04-2011,248603.3,0,79.46,3.917,128.9553,8.687
8,02-03-2012,952264.91,0,50.95,3.63,224.3959793,5.825
8,02-09-2011,891387.14,0,84.77,3.533,219.1970226,6.425
24,22-07-2011,1357672.24,0,79.29,3.972,135.8738387,8.358
28,02-07-2010,1399960.15,0,91.98,3.105,126.1392,14.18
27,21-09-2012,1557485.75,0,66.1,4.203,142.6798167,8.239
43,28-01-2011,562558.27,0,44.98,3.01,204.1789677,10.398
25,29-10-2010,674458.03,0,55.72,2.921,205.1118126,7.484
40,22-07-2011,980642.1,0,73.34,3.882,135.8738387,4.584
13,20-07-2012,2053089.32,0,75.69,3.556,130.7012903,5.765
38,14-10-2011,400430.78,0,67.31,3.805,129.7706452,12.89
21,01-06-2012,695439.83,0,79.24,3.501,221.3852748,6.891
42,07-05-2010,582846.22,0,71.06,3.127,126.2898,9.524
33,17-06-2011,238172.66,0,91.11,3.935,129.0432,8.687
33,09-12-2011,270373.05,0,47.7,3.644,129.8555333,8.01
27,21-05-2010,1836595.58,0,63.31,3.096,136.0796521,8.058
3,12-02-2010,420728.96,1,47.93,2.548,214.5747916,7.368
30,06-08-2010,441407.06,0,90.3,2.627,211.1608049,8.099
2,20-05-2011,1688281.86,0,67.14,3.907,215.3834778,7.931
22,23-07-2010,974123.2,0,76.91,2.784,136.4366924,8.433
42,26-03-2010,478021.68,0,60.05,2.98,126.6050645,9.765
39,16-04-2010,1242874.98,0,66.33,2.808,209.2691428,8.464
16,09-07-2010,614253.33,0,61.79,2.711,189.5231276,6.868
3,29-04-2011,367405.4,0,78.69,3.81,219.0236099,7.574
32,30-09-2011,1088943.98,0,65.04,3.538,194.8779718,8.622
37,19-03-2010,460020.74,0,59.56,2.72,209.9803208,8.554
19,13-04-2012,1365098.46,0,44.42,4.187,137.868,8.15
12,19-11-2010,894493.7,0,58.18,3.161,126.6072,14.313
45,20-08-2010,708568.29,0,76.01,2.779,182.6165205,8.743
3,13-01-2012,367438.62,0,51.86,3.261,223.3755259,6.833
31,30-07-2010,1231993.14,0,83.59,2.64,211.0264684,8.099
23,15-10-2010,1119809.71,0,45.55,2.878,132.7633548,5.287
6,15-07-2011,1526801.24,0,88.93,3.575,216.9044732,6.925
33,20-07-2012,253205.89,0,91.49,3.589,130.7012903,7.147
40,20-08-2010,932397.0,0,67.05,2.796,132.6616129,5.326
18,12-02-2010,1187880.7,1,26.41,2.771,131.5866129,9.202
30,18-11-2011,436462.63,0,61.9,3.308,217.8670218,7.441
29,24-06-2011,545368.17,0,68.53,3.851,135.2652667,9.966
27,21-10-2011,1689591.44,0,59.62,3.757,140.4616048,7.906
26,26-10-2012,958619.8,0,46.95,3.917,138.7281613,7.138
19,19-08-2011,1391792.69,0,71.14,3.942,136.183129,7.806
29,12-08-2011,471311.5,0,74.69,3.88,136.144129,9.863
41,17-08-2012,1560590.05,0,65.77,3.545,198.1001057,6.432
13,12-11-2010,1939964.63,0,42.55,2.831,126.5461613,7.795
21,25-11-2011,1219263.4,1,56.43,3.236,218.1130269,7.441
45,05-03-2010,777951.22,0,37.13,2.777,182.1201566,8.992
5,23-09-2011,291024.98,0,78.01,3.467,216.9396605,6.529
43,14-05-2010,690851.59,0,72.14,2.854,202.3705092,9.593
25,01-07-2011,706206.86,0,66.61,3.748,208.3346432,7.274
43,04-06-2010,682012.53,0,82.76,2.705,203.1222028,9.593
17,22-04-2011,1060770.11,0,42.24,3.655,128.9553,6.774
6,27-04-2012,1456221.1,0,71.5,3.814,223.2254871,5.964
18,24-12-2010,2027507.15,0,28.16,3.15,132.7477419,9.331
44,16-07-2010,297099.95,0,77.79,2.791,126.1498065,7.804
6,12-03-2010,1558621.36,0,58.82,2.667,212.9037017,7.259
8,20-05-2011,836049.89,0,65.54,3.907,219.1746922,6.297
32,05-03-2010,1066566.74,0,37.72,2.62,189.6695049,9.014
15,16-12-2011,870415.49,0,35.49,3.611,136.5335161,7.866
6,07-10-2011,1481739.2,0,74.1,3.285,218.59704,6.551
1,25-05-2012,1555444.55,0,77.22,3.561,221.744944,7.143
19,19-02-2010,1515976.11,0,28.57,2.909,131.637,8.35
22,17-06-2011,1042454.61,0,63.97,3.873,139.0028333,8.252
31,21-09-2012,1373064.87,0,71.54,3.721,222.4169362,6.565
40,16-03-2012,891154.18,0,37.13,3.867,137.5843871,4.261
25,14-01-2011,572360.83,0,18.3,3.205,204.7026042,7.343
25,13-08-2010,686072.39,0,72.73,2.805,204.8533784,7.527
45,07-10-2011,753447.05,0,55.82,3.583,187.4837962,8.523
23,04-06-2010,1514435.51,0,64.94,2.857,132.3648387,5.435
22,11-11-2011,1051740.29,0,47.8,3.57,140.4111613,7.706
9,13-07-2012,536537.64,0,82.39,3.256,225.6771463,5.277
24,24-08-2012,1303726.54,0,68.13,3.997,138.2814516,8.953
3,27-04-2012,394616.11,0,73.39,3.814,225.1243526,6.664
16,27-05-2011,444718.68,0,45.17,3.795,192.8365651,6.339
11,08-04-2011,1327401.06,0,73.57,3.622,218.4553663,7.574
45,07-09-2012,766512.66,1,75.7,3.911,191.5776756,8.684
34,06-08-2010,987435.35,0,73.8,2.64,126.0854516,9.816
36,25-06-2010,434879.87,0,84.14,2.601,210.0975233,8.464
4,01-10-2010,1842821.02,0,63.96,2.619,126.2346,7.127
4,09-07-2010,1812208.22,0,80.35,2.637,126.1518,7.372
11,24-12-2010,2306265.36,0,59.33,2.886,214.7017828,7.564
40,02-09-2011,957298.26,0,63.79,3.784,136.2440968,4.584
45,22-10-2010,730899.37,0,53.15,2.917,182.8558685,8.724
41,16-09-2011,1197019.39,0,54.82,3.596,194.7419707,6.901
4,12-08-2011,2105668.74,0,82.98,3.617,129.2015806,5.644
13,15-10-2010,1851431.06,0,54.12,2.845,126.3266774,7.795
29,19-02-2010,542399.07,0,31.96,2.747,131.637,10.064
24,24-02-2012,1303233.15,0,37.35,3.917,137.3411034,8.659
30,05-03-2010,472591.07,0,48.61,2.625,211.0067542,8.324
14,23-12-2011,3369068.99,0,42.27,3.389,188.9299752,8.523
43,18-05-2012,648541.81,0,72.06,3.63,213.1753618,9.575
37,11-02-2011,522514.32,1,41.16,3.022,211.6985093,8.395
32,12-03-2010,1093319.37,0,39.88,2.684,189.7372075,9.014
29,13-01-2012,444756.37,0,39.0,3.523,136.753,8.988
39,21-01-2011,1243370.74,0,50.25,3.016,210.6031072,8.395
3,20-08-2010,351728.21,0,88.02,2.664,214.9314191,7.346
27,05-08-2011,1747289.53,0,78.14,4.02,139.9896486,7.85
38,29-07-2011,355131.33,0,93.29,3.805,129.1677097,13.503
27,19-02-2010,1945070.33,0,32.44,2.909,135.4657781,8.237
43,28-09-2012,577792.32,0,77.55,3.666,214.30525,9.285
18,25-11-2011,1624170.99,1,41.97,3.536,136.4788,8.471
39,04-03-2011,1316385.43,0,63.56,3.288,212.576205,8.395
7,23-04-2010,404751.25,0,43.07,2.776,189.6190057,8.963
45,28-01-2011,617207.58,0,24.05,3.237,183.1800955,8.549
17,28-10-2011,936508.43,0,41.89,3.567,129.7936774,6.617
28,02-12-2011,1368130.35,0,52.5,3.701,129.8459667,12.89
43,20-07-2012,596554.05,0,83.83,3.311,213.3219124,9.285
33,27-08-2010,224031.19,0,94.0,3.022,126.0892903,9.495
26,25-03-2011,866566.54,0,22.99,3.624,133.9587419,7.907
11,08-06-2012,1414343.53,0,82.1,3.452,225.2521458,6.664
33,13-07-2012,287033.64,0,97.6,3.723,130.683,7.147
34,21-10-2011,953693.23,0,58.93,3.361,129.7821613,10.148
41,28-10-2011,1274463.02,0,37.02,3.55,195.3318977,6.759
44,24-09-2010,281313.78,0,68.22,2.872,126.1900333,7.804
20,24-06-2011,1950826.32,0,72.4,3.804,208.2306018,7.287
29,25-11-2011,913165.19,1,46.28,3.536,136.4788,9.357
15,23-12-2011,1182691.87,0,34.93,3.587,136.5883871,7.866
3,03-06-2011,394507.84,0,84.29,3.699,218.6449369,7.574
31,09-12-2011,1556798.94,0,41.44,3.158,218.605037,7.441
37,01-04-2011,534578.78,0,67.31,3.524,213.5776701,8.3
25,17-12-2010,1047707.59,0,21.6,3.14,204.6321194,7.484
35,10-08-2012,888368.8,0,78.44,3.722,142.1705634,8.839
12,04-03-2011,1085248.21,0,51.72,3.674,128.26475,14.021
27,17-09-2010,1629978.46,0,64.5,2.846,136.6338071,7.982
19,16-12-2011,1852179.15,0,37.07,3.611,136.5335161,7.866
43,30-03-2012,623258.4,0,69.88,3.845,212.8142212,9.653
18,19-03-2010,1087507.47,0,45.42,2.834,131.8242903,9.202
7,17-08-2012,642450.4,0,59.66,3.545,198.1001057,7.872
31,12-03-2010,1366193.35,0,57.1,2.667,211.037551,8.324
2,28-05-2010,1957113.89,0,81.13,2.759,210.5552301,8.2
45,19-03-2010,773819.49,0,48.79,2.844,182.0779857,8.992
34,12-03-2010,921247.88,0,42.26,2.704,126.6042857,9.521
16,30-09-2011,450075.31,0,57.61,3.538,194.8779718,6.338
40,04-05-2012,993311.59,0,44.47,3.991,138.0332,4.125
29,26-08-2011,608294.98,0,72.22,3.796,136.2136129,9.863
5,15-07-2011,283248.62,0,88.64,3.575,215.9250696,6.529
22,15-04-2011,1008557.04,0,48.88,3.823,138.1646952,8.252
14,12-10-2012,1639585.61,0,54.47,4.0,192.3272654,8.667
20,21-01-2011,1781805.66,0,27.43,3.229,205.0460497,7.343
20,20-05-2011,1953416.06,0,59.01,4.062,208.7583165,7.287
29,09-12-2011,633240.53,0,45.35,3.47,136.5030667,9.357
29,14-09-2012,475127.18,0,66.42,3.988,138.5673,9.419
37,06-07-2012,519498.32,0,81.52,3.227,220.567112,6.623
28,11-03-2011,1380836.35,0,57.75,3.818,128.3995,14.021
22,29-06-2012,1053881.78,0,70.99,3.577,142.1920381,7.671
29,17-02-2012,559606.91,0,36.25,3.703,137.2583103,8.988
37,08-04-2011,543703.16,0,69.39,3.622,213.8116658,8.3
11,11-11-2011,1366053.69,0,64.2,3.297,221.4117517,7.197
6,24-12-2010,2727575.18,0,55.07,2.886,212.9165082,7.007
20,05-03-2010,2119213.72,0,31.75,2.777,204.4940734,8.187
1,18-03-2011,1576818.06,0,62.76,3.488,214.3627114,7.742
16,24-06-2011,569105.03,0,54.36,3.661,192.9982655,6.339
17,02-07-2010,958875.37,0,68.98,2.814,126.1392,6.697
10,30-03-2012,1815760.42,0,67.92,4.294,130.9670968,7.545
10,20-07-2012,1869967.03,0,84.45,3.589,130.7012903,7.17
34,02-07-2010,919229.36,0,73.66,2.668,126.1392,9.816
21,25-05-2012,722891.24,0,79.49,3.561,221.3828029,6.891
29,30-12-2011,551743.05,1,36.28,3.402,136.6432581,9.357
15,18-06-2010,652329.53,0,65.83,2.942,132.4733333,8.185
27,20-01-2012,1542131.05,0,30.35,3.705,140.8086118,8.009
44,09-09-2011,295811.25,1,70.19,3.619,129.3686129,6.56
12,20-07-2012,941550.34,0,85.53,3.726,130.7012903,10.926
2,13-05-2011,1838513.07,0,74.61,3.899,215.6124735,7.931
13,29-07-2011,1880785.69,0,77.62,3.574,129.1677097,6.877
28,11-06-2010,1348995.17,0,90.84,2.949,126.1119032,14.099
18,31-12-2010,887907.01,1,26.1,3.177,132.8150323,9.331
29,04-02-2011,504126.89,0,26.39,3.24,133.1834194,10.256
34,25-02-2011,953331.45,0,44.57,3.087,128.13,10.398
35,26-02-2010,1020651.74,0,36.0,2.754,135.5195191,9.262
34,24-08-2012,926250.21,0,72.44,3.61,130.8381613,9.285
9,21-05-2010,506274.94,0,71.5,2.826,214.1399162,6.384
38,10-06-2011,381763.02,0,78.72,3.981,129.0357097,13.736
31,17-12-2010,1714667.0,0,48.63,2.869,211.0645458,8.163
8,09-03-2012,960115.56,0,49.59,3.669,224.6110379,5.825
5,19-03-2010,281706.41,0,55.46,2.72,211.770897,6.566
45,14-09-2012,702238.27,0,67.87,3.948,191.69985,8.684
14,22-10-2010,1936621.09,0,53.15,2.917,182.8558685,8.724
18,09-12-2011,1368471.23,0,42.36,3.47,136.5030667,8.471
44,30-07-2010,275020.96,0,78.94,2.797,126.1069032,7.804
32,29-07-2011,1169988.62,0,75.91,3.547,193.711525,8.622
23,04-02-2011,1159438.53,0,14.5,3.24,133.1834194,5.114
32,09-09-2011,1128237.3,1,61.24,3.566,194.6387853,8.622
39,08-10-2010,1286598.59,0,64.8,2.633,210.5144398,8.476
42,18-03-2011,558239.32,0,70.12,3.892,128.5121935,8.744
16,15-07-2011,586841.77,0,65.16,3.532,193.3125484,6.338
36,07-05-2010,489372.02,0,75.56,2.786,209.1215867,8.464
32,04-05-2012,1187384.53,0,58.29,3.903,197.6063534,8.09
29,26-11-2010,975268.91,1,44.61,3.07,132.8369333,10.524
6,27-07-2012,1513229.16,0,85.78,3.407,223.5516178,5.668
4,27-01-2012,1928720.51,0,40.31,3.29,130.3144516,4.607
5,20-05-2011,299614.33,0,71.37,3.907,216.3023847,6.489
2,30-04-2010,1802450.29,0,66.98,2.78,210.0505833,8.2
7,24-06-2011,640043.97,0,46.85,3.661,192.9982655,8.595
34,05-11-2010,972292.31,0,52.43,2.699,126.4912903,10.21
31,19-10-2012,1378730.45,0,68.52,3.594,223.0598077,6.17
7,15-06-2012,666942.02,0,59.33,3.723,197.692292,8.09
28,16-04-2010,1268240.66,0,64.95,3.109,126.5621,14.099
7,17-06-2011,610991.35,0,48.79,3.697,192.9034759,8.595
39,30-04-2010,1263836.59,0,70.03,2.78,209.170772,8.464
9,02-04-2010,545206.32,0,65.21,2.719,214.3465181,6.384
22,16-04-2010,1000968.67,0,51.14,2.885,135.82725,8.348
23,18-02-2011,1369971.57,0,26.6,3.263,133.3701429,5.114
18,26-02-2010,1068157.45,0,35.42,2.753,131.686,9.202
8,06-07-2012,936205.5,0,81.24,3.227,225.4407043,5.401
35,26-11-2010,1781866.98,1,46.67,3.039,136.6895714,8.763
17,28-09-2012,972716.24,0,57.77,3.821,131.043,5.936
34,11-02-2011,1015654.6,1,28.66,3.033,127.859129,10.398
22,17-12-2010,1527682.99,0,30.46,3.139,136.5292811,8.572
44,13-07-2012,336479.49,0,83.68,3.595,130.683,5.407
37,11-03-2011,505610.4,0,59.15,3.459,212.8611313,8.395
3,11-03-2011,404753.3,0,61.29,3.459,217.4653683,7.551
39,09-03-2012,1470764.35,0,61.64,3.669,219.7437314,7.244
11,07-10-2011,1346271.06,0,76.97,3.285,220.4299007,7.197
39,01-04-2011,1316849.36,0,66.57,3.524,213.5776701,8.3
22,08-04-2011,969046.69,0,44.42,3.72,138.0638929,8.252
6,21-09-2012,1425603.65,0,70.81,3.721,224.4017192,5.668
8,03-02-2012,927610.69,0,45.56,3.36,223.7079023,5.825
44,28-10-2011,306336.07,0,47.41,3.567,129.7936774,6.078
27,06-04-2012,1899013.34,0,48.73,4.143,141.7712396,8.253
9,24-02-2012,563578.79,0,53.67,3.555,224.3741384,5.667
7,31-12-2010,729572.08,1,13.76,2.829,191.2557002,9.137
5,17-12-2010,367801.19,0,51.61,2.869,211.9580815,6.768
36,16-07-2010,466962.04,0,84.43,2.561,209.8630532,8.36
42,01-10-2010,481523.93,0,86.01,3.001,126.2346,9.003
34,06-01-2012,953844.85,0,36.39,3.158,130.1575161,9.653
7,22-04-2011,466594.89,0,31.84,3.636,192.5234638,8.595
17,07-05-2010,843848.65,0,40.26,2.948,126.2898,6.635
45,23-12-2011,1521957.99,0,42.27,3.389,188.9299752,8.523
3,30-03-2012,407488.84,0,69.36,3.845,224.8651254,6.833
38,05-10-2012,458479.01,0,81.61,3.966,131.0756667,10.199
39,24-12-2010,2495489.25,0,58.86,2.886,210.1805602,8.476
40,20-01-2012,811365.42,0,14.02,3.542,136.8564194,4.261
42,24-06-2011,501780.66,0,90.69,3.807,129.0663,8.494
34,03-02-2012,939367.14,0,38.64,3.354,130.3496774,9.653
27,26-08-2011,2034400.78,0,72.88,3.906,140.1629528,7.85
8,12-08-2011,856796.1,0,86.05,3.638,219.0075249,6.425
11,15-04-2011,1312905.8,0,76.64,3.743,218.6788642,7.574
10,04-05-2012,1821364.42,0,77.02,4.058,131.136,7.382
13,15-04-2011,1950994.04,0,41.72,3.616,128.9107333,7.193
30,24-08-2012,425296.65,0,77.72,3.62,221.8083518,6.565
16,14-05-2010,401770.9,0,41.26,2.788,189.4904116,6.842
43,12-03-2010,645386.94,0,53.67,2.667,203.3436582,9.521
9,12-10-2012,558464.8,0,60.09,3.601,227.1693919,4.954
23,11-02-2011,1249786.4,1,21.52,3.255,133.260871,5.114
5,03-08-2012,324195.17,0,86.91,3.417,222.5385111,5.603
1,07-10-2011,1630989.95,0,69.31,3.285,217.0453684,7.866
29,29-07-2011,474653.06,0,75.32,3.898,135.9639355,9.863
40,11-11-2011,1037687.07,0,40.75,3.57,136.4618065,4.42
41,23-07-2010,1192213.87,0,70.77,2.691,189.774698,7.335
34,10-12-2010,1086661.02,0,41.93,2.86,126.7934,10.21
33,28-10-2011,231319.96,0,76.73,3.843,129.7936774,8.01
